ID,Transcription,tag,Link
102,levar alguém a ficar com você só para depois falar que não tá pronto para um relacionamento é um padrão tóxico que se perpetua e acontece por busca por validação ou medo de compromisso se envolver com alguém para depois falar que não quer mais vem de uma busca constante por novidade onde depois da Conquista que a pessoa tanto queria a dopamina baixa e ela busca uma nova conquista para ter um outro pico de dopamina e repetir esse padrão com outras pessoas e aí a pessoa que sofreu com ela fica com baixa autoestima e medo de compromisso repetindo esse padrão com outras pessoas que vai se perpetuando nesse tempo de busca por novidade e amores líquidos que não duram mais do que algumas semanas no começo as pessoas podem até sentir que querem um compromisso mas depois percebem que não estão Preparadas eu já fiz isso e já sofri disso Parece até um Karma papo reto antes de se envolver com alguém saiba o que você quer para não gastar o seu tempo e nem o da pessoa que são valiosos vamos quebrar esse ciclo e ter mais responsabilidade afetiva mais foco menos ansiedade,ansiedade,https://www.instagram.com/reel/C-kYA4ZRcxk/?igsh=ZzU0aGM5cW9wbjJu
103,Eu acho que eu vou ter um ataque de pânico Ah legal Ei Segura para mim por favor Tá mas sim mas aqui foi mesmo que você disse você quer um chá de hibisco orgânico eu nem sei se existe Não eu disse que eu tô tendo ataque de pânico Ah tá entendi ele faz um favor coloca essa bandeja de gelo no teu pulso Tá mas porque você pelo menos tá ouvindo que eu tô te falando sim claro você estava prestes a ter um ataque de pânico e eu interrompi é o que eu tava te dizendo é que eu tô tendo um ataque de nossa passou o que que aconteceu aqui tocar em algo gelado começa a bandeja de gelo pode atrapalhar a resposta de pânico do nosso corpo você pode segurar também o gelo nas suas mãos passar em outras partes do corpo e isso deve acalmar os sintomas da ansiedade Nossa que legal eu não sabia Poxa valeu muito obrigada mesmo só quem passa por isso sabe que a sensação é de morte muito obrigada ah por nada Ei mas Voltando ao assunto onde será que a gente acha e Bispo orgânico Agora deu vontade de tomar esse chá,ansiedade,https://www.instagram.com/reel/C8wkH4kOLvj/?igsh=MTFyaXZ0M2hpNnBxaw==
105,se você tá solteiro imagina que você já sabe que daqui um mês vai encontrar o amor da sua vida o que você faria nesse último mês solteiro ficaria procurando alguém ou iria aproveitar e Celebrar todas as coisas boas da vida de solteiro a verdade é que você não sabe o que vai acontecer o amor da sua vida pode aparecer amanhã e uma parte sua vai sentir falta de ser solteiro de ter todo o tempo do mundo para amigos família e conhecer novas pessoas internalize isso porque o medo de ser solteiro te faz se contentar com menos e te bloqueia para que estaria por vir lembre-se você vai ter o resto da vida para estar no relacionamento Então aproveite seu tempo de solteiro porque não vai durar para sempre tenha fé mais foco menos ansiedade,ansiedade,https://www.instagram.com/reel/C8zI7K7uTIH/?igsh=MWFteHp5b2g3YzNvaw==
106,Aliexpress chopp ansiedade,ansiedade,https://www.instagram.com/reel/C971f92P6LF/?igsh=MXEzajBrNzF0YTRidg==
108,movimenta devagar pra tu não se machucar vou botando tudo tudo vai vai rolar quando ela vive que ela já vem de perna aberta vem cá para me dar para você sempre sonhar,ansiedade,https://www.instagram.com/reel/C-JR02WS__I/?igsh=MXNkdjhpYjhscmplMg==
110,Tchau meu amor te amo pai beijo bom trabalho eu sou um gatinho tão gata,ansiedade,https://www.instagram.com/reel/C7rQ8v2OPNx/?igsh=NWxzZndwd2pqcmVq
111,rapaz que você sente sem a presença deles na sua vida faz valer a pena seu vilão na cabeça deles relações sociais tem o poder tanto de aumentar quanto de diminuir a inflamação do seu corpo sim as pessoas ao seu redor podem contribuir tanto para sua cura quanto para o seu adoecimento no Special se você tá num círculo tóxico no trabalho por exemplo desapegue da necessidade de se aceita ou validade No começo é difícil mas uma vez vencer essa resistência Inicial chamada fricção límbica sua vida fica mais leve isso vai se tornando mais desapegado naturalmente seu sistema límbico de Emoções se adapta não depender dos outros lembre-se sua relação consigo mesmo é a base para uma melhor relação com os outros não se abandone mais foco menos ansiedade,ansiedade,https://www.instagram.com/reel/C8KGPkqOOlq/?igsh=MTR5MTk2anpydWJkcQ==
112,Por que não gostamos de homens e mulheres legais demais a resposta curiosa e mostra como nós somos complicados as pessoas aprendem com as consequências de seu comportamento quando realizam um comportamento e são recompensadas elas tendem a fazer a mesma coisa novamente encontrar-te quando realiza um comportamento e são punidas elas tendem a se esquivar desse comportamento no futuro a pessoa boazinha tem a tendência a ser ter recompensar qualquer comportamento do parceiro mesmo os comportamentos ruins acreditando que fazendo isso o outro irá fazer o mesmo só que na verdade ela está ensinando o outro que vai tratá-lo bem independente do que ele fizer Ou seja é como se ela estivesse ensinando o outro a tratá-la mal o que cria a contradição pois temos a tendência a respeitar menos as pessoas que não se respeitam muito que não mostram limites gostamos mais e nos sentimos mais atraídos por pessoas assertivas e às vezes a pessoa legal demais pode passar a impressão que não tem respeito por si mesmo,ansiedade,https://www.instagram.com/reel/C-czcy3ukj6/?igsh=MTZ6ajV1amkwY2oyMw==
113,nunca vou forçar alguém a me escolher se você acha que pode encontrar alguém melhor em outro lugar vai em frente não vou te prender a vida é muito curta pra se apegar a alguém que não sabe se quer ficar se for para você ficar que seja uma escolha sua e não uma opção padrão merecemos alguém que veja o nosso valor e que entendo que trazemos para a vida dela e não que fique com a gente por meio de estar sozinho ourive eu quero alguém que fique porque eu sou e não porque ela quer que eu seja a porta está sempre aberta você tá livre para ir a qualquer hora então se você acha que sua paz está em outro lugar eu não vou ficar no seu caminho Enquanto isso vou continuar a construir minha própria vida ser feliz sozinho porque minha felicidade não depende da sua presença mas sim da minha capacidade de ser autossuficiente mais foco menos ansiedade,ansiedade,https://www.instagram.com/reel/C9w9QjVx3rw/?igsh=amkzaDFsOXM2MDV0
114,se você pensar a vida não tem sentido pensa Quantas coisas você poderia ser ou fazer na vida porque você não consegue fazer todas elas não mas nunca é tarde antes tarde do que mais tarde faça faça,ansiedade,https://www.instagram.com/reel/C-Gwg8yva6I/?igsh=MWZnYTAycHh0Z2I5NQ==
117,se você tá preocupado em ser uma boa pessoa lembre pessoas ruins não se importam em ser boas pessoas os traços de personalidade narcisista e antissocial também conhecido como psicopata tem uma falta de empatia nível cerebral que faz com que eles nem pensem se são boas pessoas ou não E caso pensem seria de forma superficial e estratégica e não geraria qualquer angústia ou reflexão profunda existencial como você pode sentir Às vezes o senso de grandeza e egocentrismo dessas pessoas passa por cima de qualquer preocupação em ser uma boa pessoa mas não se engane esses dois traços de personalidade vão fazer de tudo para parecer boas pessoas e vão enganar muita gente então se você tá genuinamente preocupado em ser uma boa pessoa fica tranquilo você provavelmente é um mais foco menos ansiedade,ansiedade,https://www.instagram.com/reel/C-FjzdbxiQu/?igsh=MTF5dXB0OXJkNDBhaA==
118,alguém que está sempre no relacionamento e não consegue ficar sozinho geralmente tem uma relação ruim consigo mesmo e por isso diminui os padrões e diz sim para a primeira pessoa que aparece isso é triste porque quando nos relacionamos com alguém por medo de ficar sozinhos nos contentamos com menos do que poderíamos ter e ficamos emocionalmente dependentes daquela pessoa porque não trabalhamos nossa relação com nós mesmos a inveja abandonar a si mesmo e pegar a primeira pessoa que aparece Aproveite a Solitude com uma oportunidade para descobrir o valor do seu tempo e ter uma moeda de troca mais forte quando foi escolher com quem se relacionar porque a sua própria companhia vai valer muito pra se envolver com a primeira pessoa que aparecer mais foco menos ansiedade,ansiedade,https://www.instagram.com/reel/C-aAzxpxWtO/?igsh=NDBnY2o2aWdwdTdo
119,White oh my dourar is Genesis You Are The Love of your life What yourself the beach Hot with from In The Voice and the wild be aware and funny Everything Girls I don't have to the love my life I,ansiedade,https://www.instagram.com/reel/C9QVdr6v8xf/?igsh=NTV1cGQ4eTF6MnFx
120,na próxima vez que você tiver totalmente obcecado por alguém que nem conhece direito Acabou de começar a sair ruminando dia e noite na sua mente sobre a pessoa e quando ela vai responder sua mensagem ou se você deve mandar uma mensagem lembre-se que você deseja não é a pessoa que você anseia um sentimento a emoção de sentir totalmente Vivo e animado com a vida quando juntamos o tédio falta de propósito na vida e insatisfação com o nosso trabalho com a novidade de conhecer alguém atraente temos a receita perfeita para ficar obcecado por alguém que nem conhecemos direito a verdade é que nunca é sobre a pessoa é sempre sobre você Observe como seus pensamentos podem te desconectar da realidade pessoas são só pessoas a felicidade não está nelas e na sua capacidade de se auto suficiente mas qual momento da,ansiedade,https://www.instagram.com/reel/C-IOr5FOpYu/?igsh=MWRzZjN3c3k4NjFjaA==
121,região é para quem tem medo do inferno espiritualidade para quem já passou por ele e entendeu que tem tudo a ver com fé não com religião então ritualize seus momentos firme suas preces Acenda suas velas crie suas firmezas e lembre-se sempre não dê poder ao que não é poderoso,ansiedade,https://www.instagram.com/reel/C6gZbhXgJSL/?igsh=NW1jcW16b2xjM2Nm
125,E aí galera a ansiedade como notas novas emoções Android o cachorro Onde eu ponho isso uma nova emoção Ai desculpa a gente queria tanto criar uma boa impressão minha Como assim a gente a alegria eu tô sou curiosa Será que,ansiedade,https://www.instagram.com/reel/C9GPDWqvrEM/?igsh=Yzczc3h0MnFxczZr
126,coisas que eu achava normal mas eram transtornos mentais um pouco preocupante quando era mais nova tipo um ano atrás eu achava que era super normal ter alguns tipos de agonia com alguns números por exemplo eu encarnei sabe-se lá porque desgraça um número 3 então assim qualquer coisa que eu fizesse três vezes não podia eu tinha que fazer quatro tinha que fazer cinco eu achava que eu ia de arrasta gente parece graça mas eu tô falando sério então por exemplo você vai lavar a minha cara eu precisava lavar uma quarta às vezes Eu lavava duas vezes e eu ficava em dúvida se eu lavei duas ou três e Eu lavava quatro só vou para calçada de cada palavra eu me preocupo mais outra coisa que eu tinha uma agonia tremenda era ficar fazendo isso aqui nos tecidos Ó tipo assim passar meu dedo entre os tecidos Tipo isso aqui ó ou espera aí gente que gostoso aí Você mete o dedo aqui dentro oh meu Deus gente dá é tá bem e por último uma outra coisa que me falaram que a ansiedade mas assim até hoje eu duvido um pouco se não é Algo pior porque quando eu tô em casa sozinha eu gosto muito de falar muito sozinha aí eu falo o dia todo constantemente Eu tenho dor de garganta porque eu não cala a boca e assim eu gosto muito de narrar o que eu vou fazer no meu dia por exemplo aí agora eu vou lavar os pratos eu falo assim não agora a gente tem que lavar os pratos a gente tem uma boa questão ai caralho Enfim gente vocês tem isso também né,ansiedade,https://www.instagram.com/reel/C9x5ObbpHS6/?igsh=dmw5Zzdnem03NmVo
127,O que fazer quando alguém te diminui primeiro não reage óleo para pessoa com calma isso vai frustrar expectativa de te afetar que gera uma queda de dopamina e tira o poder dela sobre você ela não vai ter aquele prazer imediato de te alfinetar que ela tava esperando e aí você diz em um tom neutro qual foi sua intenção com isso agora ela vai ter que lidar com ela mesmo e ela vai falar que queria te afetar ou não vai saber o que dizer falar que tava só brincando o que também tira o poder dela e agora você não vai responder nada deixa o seu silêncio se a resposta quase como colocar um espelho na frente dela que força ela lidar com ela mesmo e é assim que você lida com alguém que tenta te diminuir é não reagindo que você tem o controle mais foco menos na cidade,ansiedade,https://www.instagram.com/reel/C-SYoo0R5zw/?igsh=MTIxbjVpcmRvb3ptaw==
128,quão belas foram as palavras de Fielder Dostoiévski quando disse e os olhos se tanto quanto queiras para te tornares mais forte mesmo que vejas que a solidão é um inferno insuportável é muito melhor do que as múltiplas máscaras dos humanos,ansiedade,https://www.instagram.com/reel/C-Lqe8cxY0-/?igsh=MXJvdzRiZnZvYXRxMw==
132,Annabeth your group aberto eu decidir familiar dinheiro infinito Star Over You Can,ansiedade,https://www.instagram.com/reel/C923gOkvEeV/?igsh=MTJoNzNwN3dmZjRlbw==
134,tudo melhorou quando eu descobri que isso tem nome TDAH pessoas com esse transtorno não conseguem administrar o próprio tempo e é um processo doloroso porque a gente cresce ouvindo coisas você é estúpido Você é lento Você é preguiçoso às vezes essa repressão vende que a gente mais,ansiedade,https://www.instagram.com/reel/C9neZj2yFq6/?igsh=MXhsbnF1bDd2Z3BmZw==
136,O que fazer quando alguém te desrespeita primeiro Não sorria e não dei risada isso são respostas de estresse para tentar apaziguar a situação e a pessoa provavelmente vai continuar te desrespeitando depois Apenas observe e não reage a maioria das pessoas vai ficar desconfortável e não saber o que falar ou vai falar ah é só uma brincadeira isso tira o poder que essa pessoa teria sobre você porque ela está se explicando e reagindo e você se impôs traçou seu limite e não ser complacente de rir do que você não achou graça E é isso que importa não deixa os outros passarem por cima de você sua auto estima agradece mais foco menos ansiedade,ansiedade,https://www.instagram.com/reel/C7t3r6suUqp/?igsh=dXE5bWg2NTB4dHlp
137,a crise de ansiedade da Riley em divertida mente 2 primeiro alegria não poderia ter feito pela Riley O que é a ansiedade fez a gente precisa de ansiedade senão a gente não cresce quantas cenas mostra como ela seria infantil e boba se ela não se preocupasse calculando e prevendo como aquele comportamento dela e é reverberar no novo contexto o bo da ansiedade é a gente saber regular ela para não entrar numa crise e o filme mostrou perfeitamente como é que acontece uma foi aí onde adulto chorou e a mãe não viu quando a gente tem uma crise de ansiedade a nossa central de controle fica de sincronizada fica nude acelerado com pensamentos terríveis sobre a gente porque tá conectado com a pior parte das características do nosso senso de si e aí a alegria disse para ansiedade não é você quem diz quem é a rainha fazendo uma reconexão com as outras características do senso de si a raiz a técnica dos sentidos para re sincronizar ela Respira fundo olha ao redor passa a mão na madeira escuta o barulho do disco e é aí onde vem a melhor parte quando todas as emoções abraçam ela depois ela reconhecer que ela é sim um pouco de tudo aquilo que a ansiedade disse mas ela não é só isso ela é um conjunto de muitas coisas e a ideia de demonstrar isso num abraço Foi incrível porque o acolhimento é o maior sincronizador emocional que existe e eu vou ter que fazer uma Live para explicar esse filme inteiro né,ansiedade,https://www.instagram.com/reel/C8xbYoepNvq/?igsh=ZGw3ZHo4MDJsbDY1
138,você se conhece melhor do que ninguém e ainda assim desmorona com as palavras de alguém que não viveu um segundo na sua pele o mundo tá cheio de pessoas que acham que te conhece escute sua própria voz só você pode dizer se algo se alinha com o que você quer ou não não é engraçado que todos tenham uma percepção diferente sua na mente deles e ao mesmo tempo espero que você seja responsável por cada versão sua que criaram na cabeça deles aí quando você começa a ignorar essas percepções parece ser um problema para os outros mas no fundo você só tá sendo você cada versão sua tem seus próprios ciclos de vida e morte você pode morrer no coração de alguém assim como você nasce no coração de outra pessoa mais foco menos ansiedade,ansiedade,https://www.instagram.com/reel/C9ewZV7RC67/?igsh=MW1tc2Npa3ZibmN4OA==
140,Perfect World James aérea das Neves extranets na on of the king of the four best Minion megamind,ansiedade,https://www.instagram.com/reel/C9erEh2RDKh/?igsh=MW91b29lcDBydHhwZA==
142,não é uma pessoa para você ele falou que ia fazer diferente não fez então tu já tem que começar a colocar isso na tua cabeça que se ele não fez diferença na sua vida é porque ele não merece ficar nela Tu é tão linda velho tu tem tanta coisa,ansiedade,https://www.instagram.com/reel/C-Yheu6h4Qt/?igsh=MTl4cHRsOGNjbjJxaQ==
144,é isso que acontece quando você come mexendo no celular comer enquanto mexe no celular está cada vez mais normal mas o que não te contaram é que quando você faz isso o seu cérebro não entende que você se alimentou que aumenta o seu consumo em até 15% e faz você sentir fome mais rápido após a refeição além de piorar a sua digestão por menor ativação do sistema nervoso parassimpático Então quando for comer larga o celular e lembra na dúvida dobra as frutas,ansiedade,https://www.instagram.com/reel/C-U83YIu8qg/?igsh=MTQzOGZhd3ltbGhjNg==
151,eu sou uma pessoa totalmente Ansiosa eu tenho crise de ansiedade toda hora toda hora eu penso que as pessoas não gosta de mim então eu fico perguntando você me ama você me ama você me ama porque eu não confio em mim esse meu problema eu não confio na pessoa que eu sou na pessoa incrível Então eu acho que eu nunca vou merecer o amor de ninguém,ansiedade,https://www.instagram.com/reel/C9H343sRJy_/?igsh=MnQ2MWMxZjE1cHlu
154,quando estiver com alguém Nunca tente dar a resposta certa ou ser perfeito apenas fale o que quer falar esse reajuste se for o caso pelo menos você foi honesto e tá aprendendo Se toda vez que alguém te faz uma pergunta você tenta dar a resposta certa sua vida fica tipo uma prova e qual foi a vez que você mais teve ansiedade no dia que tinha prova na escola desde cedo na vida somos condicionados a procurar resposta certa tentar tirar 10 essa forma de avaliar já era ansiedade de performar quando o medo de errar passa por cima da Alegria de aprender e viver e você fica rígido e robótico de iniciante o cheiro é a forma ideal de navegar pela vida e se desenvolver psicologicamente sem pirar de forma leve que nem um jogo estado mental de estar sempre aprendendo a vida simplesmente é e nós simplesmente somos é sobre ver um momento presente ser verdadeiro com você mesmo mais foco menos ansiedade,ansiedade,https://www.instagram.com/reel/C9kCRhcxVZa/?igsh=bHBpZnl2b2NzMXZv
155,no final das contas para que que serve o raio do psiquiatra não serve para identificar e tratar transtornos mentais certo na maioria das vezes com ajuda de medicação quais são os transtornos psiquiátricos mais comuns disparado o mais comum é transtorno de ansiedade e alguns transtornos de ansiedade são é utilizar o stress acontece o seguinte muitas dessas pessoas que vão no consultório então lá procurando encontrar um culpado por tudo que tá acontecendo na vida delas então querendo tomar uma medicação para dar uma acalmada enquanto não encontra esses culpados ou se encontrou enquanto não muda esses culpados as pessoas que já admitiram a sua parte da culpa nos problemas da própria vida não tão gastando dinheiro com o remédio então gastando dinheiro com viagem terapia e hoje eu percebo que tem gente que vai no médico querendo se entupir de remédio e se for assim nem marca comigo casca fora nós vamos ficar conversando conversando tomando remedinho o outro bem de leve até cair a ficha,ansiedade,https://www.instagram.com/reel/C9hzbgTpMVh/?igsh=Z2hlcnNhcnRiejl4
157,a cena que eu chorei nesse filme foi quando a ansiedade chegou para alegria e falou eu só queria proteger a Riley gente vocês sabem o que que significa não tinha explicação melhor no mundo para falar o que que é ansiedade a maioria das pessoas não sabem mas nós psicólogos estamos sempre tratando isso a ansiedade ela tem como intenção te ajudar por incrível que pareça e esse filme explicou isso de uma maneira tão linda mas tão linda a ansiedade é uma resposta do animal mesmo do nosso instinto mesmo de correr do perigo ela percebe um perigo que muitas vezes é falso e Ela atinge tudo aquilo né que é respiração ofegante coração batendo rápido o corpo todo suado isso é ansiedade é para você poder correr rápido do perigo então a intenção dela é realmente das melhores então leve essa lição de vida a ansiedade ela não é sua inimiga entenda que ela não é malvada né ela não tem uma intenção ruim ela é algo assim como essa querida aqui que tava só tentando proteger a Riley o primeiro passo para tratar a ansiedade na terapia cognitiva comportamental é aceitando a emoção que é não tem como fugir disso você tem que aceitar a sua noção e isso no filme não vou dar o spoiler mas o filme fala muito sobre isso então assista se você tem ansiedade se você é um ser humano que respira Assiste esse filme porque esse filme tinha que ganhar um oscar de tão incrível que ele é tá bom beijo,ansiedade,https://www.instagram.com/reel/C8fkaphxaRK/?igsh=ZjMxMW81dnpxd2Jo
159,não confie em quem não tem disciplina que é uma pessoa sem disciplina uma pessoa sem controle sobre si mesmo e se você não tem controle sobre você mesmo qualquer coisa externa pode te manipular facilmente se alguém não controla o que põe na boca faz com o corpo ou coloca o tempo energia e atenção e só faz o que dá prazer na hora Essa pessoa provavelmente não é confiável e você não pode contar com ela isso porque quanto menos alto controle Alguém tem menor é o corte que simulado médio anterior dela quando a vida dela é uma diversidade ela vai se dobrar na primeira situação difícil e não vai conseguir manejar o estresse não tem para onde fugir Em algum momento temos que tomar atitude e controlar nossos impulsos seu cérebro é tipo um músculo treine ele ou ele vai te dominar mais foco menos ansiedade,ansiedade,https://www.instagram.com/reel/C7HIHuvuI2u/?igsh=dzd2Z3ByenVxbDRq
161,Quanto é 1 + 1 + 1 = x o valor que eu quero descobrir e para achar o x eu vou levar o quadrado os dois membros da equação aplicando um produto notável aqui eu vou ter o quadrado do primeiro mais duas vezes o primeiro pelo segundo mais o quadrado do segundo isso é igual a x ao quadrado 1 ao quadrado dá 1 + 2 x 1 x 1 dá 2 + 1 de novo isso é igual a x ao quadrado bem aqui eu tenho um mais um a ordem não importa na soma 1 + 1 que eu não sei quanto é o meu valor inicial x Então vou colocar aqui x + 2 = x ao quadrado colocando todo mundo em um membro só da equação eu vou ter que x ao quadrado menos x B negativo menos 2 é igual a zero resolvendo a equação do segundo grau eu quero dois números cujo produto seja -2 e a soma seja um assim eu vou ter menos um e dois são as raízes como a soma de dois números naturais tem que ser um número natural então a resposta só pode ser dois assim um mais um é igual a 2,ansiedade,https://www.instagram.com/reel/C7ganr9iOvl/?igsh=MWZndzI1OGVlemQwNQ==
165,Oi boa tarde boa tarde eu vim para o Everton de TDH evento de entregar mas já passou não é dia 30 Sim foi dia 30 do mês passado mês passado não mas pode entrar todo mundo Deixa para mim hoje tá bom senhor pode entrar Senhor,ansiedade,https://www.instagram.com/reel/C9lAQ3AvRyc/?igsh=MWl0N2U1NHV4emw0NA==
167,o que que é isso é só um teste você acha que eu tô não sei você tá eu não sinto nada de diferente era para ela ter vindo há três dias atrás eu vou ligar para ela não atende eu acho que eu deveria para que eles nunca te valorizam ele sempre reclamam de você deixa eles esperarem um pouco mais ok Ela não atendeu eu não quero passar por essa situação,ansiedade,https://www.instagram.com/reel/C9fGdsWJ3QM/?igsh=cm5rd3R1bjRuYXdo
168,Você acredita que um treco desses quase me matou um dia isso aconteceu quando eu machuquei a minha mão no brinquedo desses que tava muito enferrujado logo minha mente ansiosa diante de cor eu tô com teto naquela noite eu já tinha lido cinco artigos no Google e já tinha virado um especialista no tema e o pior eu tava começando a ter os primeiros sinais da doença sempre que eu esticava a mão os meus dedos se contraiam involuntariamente fui para o hospital conversei com uma médica bem nova e ela me perguntou se eu tinha dores na cervical eu disse que sim ela fez uma cara de muita preocupação deu uma notícia aí o seu caso é gravíssimo e você vai proteger agora eu tô indo embora porque acabou noturno até mais enquanto eu esperava para tomar aquela dose de benzetacil os enfermeiros a minha volta me olhava com uma cara de pena e pensavam tão novo depois de tomar aquela suave idosa de benzetacil na nada eu voltei para conversar com o plantonista que era um médico muito mais experiente e ele me disse Nunca foi Volta pra casa e seja feliz você não imagina a alegria do sujeito foi a última vez que eu tive uma crise de ansiedade antes de aprender a regular minhas emoções,ansiedade,https://www.instagram.com/reel/C8z64tINmZK/?igsh=a2RjbnVwb243dmwz
169,uma informação falsa e maldosa tomou conta do planeta hoje imani é mulher e nasceu mulher não é Trans é uma mulher Cis na verdade ela é uma pessoa com variação intersexual ou seja ela nasceu com órgãos genitais femininos mas tem cromossomo x e y masculinos e níveis de testosterona no sangue compatíveis com o corpo masculino e Manifesto também se identifica como mulher Siga para salvar o seu tempo nenhuma opinião foi dada nesse vídeo Apenas notícias e vídeos foram resumidos,ansiedade,https://www.instagram.com/reel/C-L2_Adx6fW/?igsh=MTQzaDVpazhnNW8zbQ==
170,se você está obcecado por alguém esperando por cada mensagem da pessoa e não consegue focar nas suas coisas isso nunca é um reflexo do quão bom uma pessoa é mas sim um reflexo da relação que você tem com você mesmo isso porque a obsessão só acontece quando a pessoa está indisponível você cria uma versão fantasiosa de um simples ser humano na sua cabeça e você fica obcecado pelo vazio entre você e aquela pessoa porque se ela tivesse ali com você você não estaria obcecado por ela obsessão é um reflexo da falta de amor por você mesmo você esqueceu que você é digno esqueceu de amar a si mesmo nunca é sobre a pessoa sempre sobre você mais foco menos ansiedade,ansiedade,https://www.instagram.com/reel/C6_dr8WOWu8/?igsh=MWx1ZTBxamh6NDYxbA==
172,mulheres são atraídas por homens bons mas não bonzinhos homens altruístas que não são egoístas e que são genuinamente bondosos para as pessoas ao redor são avaliados com mais atraentes pelas mulheres ser bem tratada por alguém que escolhe tratar ela bem é até mais importante para a mulher do que características físicas do homem que nada elas gostam dos que estão nem aí para elas já fui bonzinho e não dá certo ser bonzinho não dá certo mesmo porque não é Genuíno a síndrome do cara bonzinho é quando ele trata bem com a expectativa de algo em troca e depois que consegue que quer para de ser bonzinho ou se frustra quando não consegue não é de verdade ser genuinamente bondoso é diferente você é gentil pelo ato de ser e não espera nada em troca não existe dar certo pra ser assim você precisa praticar tratar todos bem e não só quem você tem interesse Precisamos de mais Amor Universal por tudo e todos e nem nos amor romântico de Hollywood mais foco menos ansiedade,ansiedade,https://www.instagram.com/reel/C-U2HuCxmcF/?igsh=b3Q3ZmNibWNlMnkz
178,hábitos que constroem relacionamentos duradouros primeiro se te incomodou alguma coisa fala não fica nessa de Ah eu acho que é bobeira ou eu vou estar incomodando isso não existe incomodou falou a única coisa que você não pode é ficar guardando para você ou esperar que a outra pessoa Adivinha Porque assim eu até tenho bola mas ela ainda não é de cristal a segunda coisa é tratamento de silêncio isso aí jamais é inconcebível vocês passarem o dia brigado ou irem dormir sem se falar isso não existe teve um problema resolve pelo menos até antes de dormir e caso você não consiga Você comunica a outra pessoa que você quer resolver outro dia em outra hora porque agora você não como ligar para ela e ficar sem falar nada como uma forma de castigo você é cruel demais e por fim relacionamento é a dois para de ficar contando tudo que acontece ou os problemas para os seus amigos porque primeiro isso é infantil segundo pode gerar uma antipatia entre eles terceiro tem sempre aqueles amigos que estão só esperando tu vacilar para ter a chance deles quer desabafar Fala com a parede fala com o cachorro fala com o psicólogo menos com um amigo,ansiedade,https://www.instagram.com/reel/C-YhmaWvBA9/?igsh=MWE2bzZ5dGFuNzJuNw==
179,você já sabe né mas tem Ibuprofeno tomei 7 paracetamol tomei 6 Tyler Tomei três Amoxicilina tomei 60 sachês de chá entre eles bordo camomila leva a cidreira hortelã todas as vezes você falou eu tomei entendeu maxixe com Mastruz com Leite Meu hepatite meu xarope de cebola com alimento,ansiedade,https://www.instagram.com/reel/C-GgA15xsCj/?igsh=MXR4ZHhqNTc1d2xkbw==
180,Como anda sua saúde mental sei lá silenciando se tá vindo de joelho engatinhando se tá cansado dormindo não sei o que que tá esperando para poder vir se isso é o preço do Uber que deve estar alto ou seja os motoristas estão cancelando a corrida sei lá,ansiedade,https://www.instagram.com/reel/C9Qso1RtO-F/?igsh=aXJ2ZTdzM2dmaDdr
182,existe dopamina real e dopamina barata você provavelmente já ouviu o termo conquiste sua dopamina mas o que isso quer dizer quando você come um doce você tem um aumento de dopamina mas ela logo depois desce porque o aumento é muito forte em formato de pico seria uma dopamina barata que você não custou a conquistar já Quando você se exercita por exemplo você tem um aumento de dopamina sustentado que vem aos poucos e que dura horas depois que você termina é uma dopamina real conquistada atividade baixa dopamina que você não quer fazer como arrumar a casa treinar ou ler aumenta sua dopamina depois que você termina elas e atividades de alta dopamina prazer imediato sem esforço açúcar pornografia gera um pico de dopamina mas diminui depois que você terminar ela quanto mais Picos e vales de dopamina padrão fase mais mau humor e menos motivação e foco você tem e quanto mais regulada e Estados Unidos padrão tônico mais motivação para coisas difíceis e autores então sim conquistar sua dopamina vai te deixar mais feliz a longo prazo mais foco menos ansiedade,ansiedade,https://www.instagram.com/reel/C-P-zQ8Rg2Q/?igsh=enphd3ZmM29jMHd2
186,Ok maneiras de fazer novas amigas Depois de adulta vai a gente pode contar nossos traumas para pessoa e aí se ela achar graça e contar os traumas dela de volta pimba laço formado não a gente não pode ficar desabafando nossos problemas em cima dos outros é para isso que a gente paga terapia é mas A Terapeuta não conta os traumas dela eu faço uma piada super engraçada com a minha dor ela não acha graça e ainda nota no caderninho Super sério é muito frustrante a gente pode contar todas as nossas desilusões amorosas e de todos os caras estranhos que a gente encontrou por aí tá então basicamente a nossa maneira de fazer amizade é compartilhando traumas desilusões amorosas e casos de relacionamento íntimo de bizarros e memes não se esqueça dos memes Já vi que a gente vai pagar terapia por muito tempo,ansiedade,https://www.instagram.com/reel/C8rmRw9O2JT/?igsh=ZGRiZGRvcmRpdndm
187,para entrar no estádio de Flow O que você tá fazendo não pode ser nem muito entediante nem muito desafiador se algo for Entediante coloque desafios como um limite de tempo para você completar a tarefa isso libera dopamina e antecipação e te mantém motivado em algo que antes seria chato por isso o TDAH deixa tudo para última hora e se você se sentir sobrecarregado com algo de vida que você tem que fazer em blocos de tarefas e vá completando cada check libera dopamina e te mantenha engajado na próxima tarefa tipo um videogame Assim você fica no estado equilibrado de nem muito desafio nem muito tédio e entra em flor faça isso por duas a quatro horas por dia e veja sua vida mudando mais foco menos ansiedade,ansiedade,https://www.instagram.com/reel/C9uTRZsRtxI/?igsh=Y214czNwMDQ1Nnhu
