Id,Transcription,Tag,Link,Platform,Views,Classificação
0,Pedro antes fácil lidar com a criança usar é facil lidar com o pessoal autista não é como vocês estão vendo ele está gritando tem que ter paciência Pedro dá ela Pedro dá ela Pedro dá ela Pedro dá ela Pedro dá ela dá ela aí vocês fala porque como você faz aquele vou mostrar para vocês como eu faço me dá isso aqui ó me dá isso aí me dá você tem que me obedecer meu viu resolvido até o próximo vídeo que você falou que bom até o próximo vídeo Pedro depois Pedro me empresta o controle Obrigada Pedro viu limite é tudo espera a tua hora,autismo,https://vm.tiktok.com/ZMS2UeGD1/,TIK TOK,672.000,EXPERIENCIA PESSOAL
1,já dá para ver sinais de autismo desde bebê olha aqui a boneca Olha a boneca tá lá tira a boneca lá Melissa filha pai tá chamando Oi olha para o pai no olho olha aqui vê Opa que isso ter sinais não quer dizer que é autista mas que tem que procurar um especialista o quanto antes e começar a estimular independente do diagnóstico não existe cada criança tem seu tempo Compartilha aí e segue a gente para mais,autismo,https://vm.tiktok.com/ZMS2Uefbs/,TIK TOK,218.000,ÚTIL
2,Olha uma diferença de autista nível 1 e 3 e ninguém comenta ah não tá cortando demais aí eu não queria esse corte assim não ah deixa depois cresce e o meu ponto tá chegando e agora como é que eu vou descer sem acordar esse cara que isso que isso que absurdo pois você não foi o prato que eu pedi Tá bom eu vou acabar comendo isso mesmo autista de nível 1 geralmente evito conflito quando alguma coisa sai do seu controle e algumas pessoas nem sabem ainda que são autistas tá na dúvida Procure um especialista compartilhei com aquele amigo e segue a gente para mais,autismo,https://vm.tiktok.com/ZMS2UDk8g/,TIK TOK,1.000.000,EXPERIENCIA PESSOAL
3,a mãe do autista nível 1 é a que mais sofre autista nível 1 normalmente brinca sorrir e fala as pessoas olham para ela e não identifica nada de imediato até porque muitas vezes a criança parece ser perfeitamente funcional e muitas vezes a mãe Escuta assim essa mãe está doida está querendo dar desculpas para malcriação do seu filho Ela tá procurando coisa onde não tem e o que muitas vezes essas pessoas não vem é não ter filtro social dificuldade de interação e rigidez cognitiva e todas essas questões somadas no cotidiano não só atrapalham como também prejudicam a qualidade de vida da criança e de quem cuida dela e você mamãe de autista já sofreu assim me conte apenas comentários obrigado por ter assistido esse vídeo aproveite e me segue compartilha esse vídeo para alguém e olhem não saia se eu deixar seu coraçãozinho hein tchau,autismo,https://vm.tiktok.com/ZMS2UBHNs/,TIK TOK,92.000,NÃO INCLUSO
4,primeira parte do teste é perguntar você fala para criança pergunta Quem Qual é o nome dela tem que falar Lulu quem é o nome dela Amália tá então Ela guardou aqui na parte dela e ela saiu da sala aí ficou só a malha a malha abriu aqui para brincar com o fone na hora de guardar ao invés de guardar lá Ela guardou aqui no estojo a luluca voltou ok e quando ela voltou ela tava com muito muita vontade de ouvir o fone dela então eu tô te perguntando você vai perguntar para crianças perguntar pra criança pra perguntar pra você Ellen onde ela vai procurar primeiro o fone dela na Caixa ou no estojo Então veja a operação que você fez tá inferir que ela ia procurar na caixa não é uma operação isso não é uma operação simples é uma operação difícil complexa eu preciso me colocar no lugar do outro para poder entender o que que o outro ia pensar sentir e fazer e as pessoas com autismo das 20:16 erraram,autismo,https://vm.tiktok.com/ZMS2U1K62/,TIK TOK,27.000,ÚTIL
6,por exemplo eles adoram música Se eles tiverem o mesmo gosto musical são capazes de passar 12 horas ouvindo a mesma música Não é não são várias então quando ele gosta de uma música ele põe aquela música talvez repetidamente e não se enjoa,autismo,https://vm.tiktok.com/ZMS2U4jbY/,TIK TOK,22.000,EXPERIENCIA PESSOAL
9,Olha o que acontece quando a minha irmã autista tem uma quebra de rotina Bora mano para terapia embora terapia mamãe não vai hoje não é só tu e eu Pedro não vai descer do carro não hoje é dia de tu e Bruna é só eu e você e eu vem Lulu vem vamos mano olha levantou foi embora mano ela querendo que mainha entre junto meu Deus Bora truta,autismo,https://vm.tiktok.com/ZMS2Ugtof/,TIK TOK,802.000,EXPERIENCIA PESSOAL
10,os cinco principais sintomas que levaram os meus médicos a desconfiarem de um possível autismo Oi meu nome é Luciana apostila eu tenho 29 anos e tenho autismo nível 2 de suporte hoje vou falar os cinco principais sintomas que levaram a essa investigação do autismo a primeira delas é a minha hipersensibilidade com sons então eu tenho muita sensibilidade a sons que muitas vezes não estão atrapalhando outras pessoas mas que ia me dar então já aconteceu várias vezes de eu estar trabalhando e tem um som que tá lá fazendo Tipo ninguém tá percebendo e eu tipo tá me irritando muito que dá vontade de jogar no chão segundo sintoma é ecolalia eu aprendi isso recentemente eu emito os sons que eu ouço na minha volta então alguma coisa nós está no chão eu faço pá alguma coisa bate à porta é Alguém falou alguma coisa eu imito aquilo seja na minha cabeça ou eu falo principalmente fala é terceiro eu tenho muita sensibilidade à luz então tipo sair aqui assim na rua na rua algum lugar assim não tem que ficar assim e é bem ruim essa sensibilidade quarto hiperfoco eu tenho muito hiperfoco em pessoas desde muito pequena Eu sempre tive performance tipo em algumas fotos da minha vida em pessoas e não é necessariamente de relacionamento tá eu digo de pessoas aleatórias mesmo aí eu quero saber tudo sobre a pessoa quer ser amiga da pessoa eu quero saber o que a pessoa gosta enfim o quinto espera aí que eu esqueci esqueci uma crise interna então por exemplo quando eu saio um lugar que tem muito estímulo então muita luz muito sol muito isso muito aquilo depois no dia seguinte eu fico extremamente cansada assim ou até mesmo no mesmo dia assim fica tudo dolorido fica sensível e aí eu acabo me isolando de tudo de todos querendo ficar só no meu quarto na minha cama que é meu aconchego e tudo mais Então é isso gente se vocês querem saber mais eu tenho outros eu tenho uma uma imensidão de sintomas aqui que tá no meu bloco de notas e tudo que eu conversei com os médicos se vocês quiserem eu posso falar no próximo vídeo tchau,autismo,https://vm.tiktok.com/ZMS2U4Fnt/,TIK TOK,84.000,EXPERIENCIA PESSOAL
15,vem ver só minha irmã autista não verbal falando que coisa linda fala Bruna Bruna só dessa vez vai Bruna Fala Bruna Bruna Bruna Pedro Google papai papai tchau papai ai meu Deus papai então papai coisa linda meu Deus,autismo,https://vm.tiktok.com/ZMS2UTDV4/,TIK TOK,476.000,EXPERIENCIA PESSOAL
16,meu irmão autista precisa usar uma horta e todo dia nos pés para quem não sabe Pedro autista nível 3 de suporte E desde que começou a andar ele sempre andou na ponta dos pés vocês percebem aí que mesmo de sapato ele sempre fica forçando os pés para conseguir andar na ponta dos pés com ortopedista recomendou que a gente providenciasse em uma órtese para ele porque essa órtese faz justamente com o que ele consiga manter os pés planos no chão isso é muito necessário para que ele não precise fazer uma cirurgia fez um vídeo no YouTube falando só sobre isso quanto custou Como está sendo o processo de adaptação dele vários outros detalhes também se vocês quiserem tiverem interesse podem ir link do meu canal tá na biografia esse aqui é o pedal agora ele já tá conseguindo andar sozinho com a ordem ele passa uma hora por dia com a órtese porque depois de uns 40 minutos ele já começa a sentir dor e aí não é legal e é por isso que a adaptação tem que ser bem gradativo enquanto ele só usa por pouco tempo mas depois ele já vai conseguir usar por mais tempo e é muito importante que ele pare com o hábito de andar na ponta dos pés para que não curte e os tendões de Aquiles ele precisa fazer uma cirurgia agora se você quer conhecer mais sobre a nossa rotina típica com três autistas na família Eu recomendo Que você visite meu site Dá uma olhadinha no meu livro Diário de um autista nele o conto diversos detalhes não normalmente mencionadas no autismo em diferentes níveis e o link tá na minha biografia também beijinho tchau tchau e eu espero que tenham gostado do,autismo,https://vm.tiktok.com/ZMS2yrkGt/,TIK TOK,128.000,EXPERIENCIA PESSOAL
20,e a minha filha autista que aprendeu fazer suas próprias músicas e agora está cantando várias declarações de amor para mim essa música para mamãe eu te amo mamãe te amo e você me protege de todos os bichos e eu te amo e vocês não e você me dá um choque nos Bichos e você pega raquete me dá um toque Um bicho com a raquete e você sempre importante declaração de amor hein meu Deus e você tem vontade de todos os bichos e você dá um pau no bicho e você você tem tanto eu te amo mamãe obrigado você me ama muito muito e você minha cara de ouro e você agora eu te amo mamãe te amo bebê eu amei música tá E como que você gostou das duas você de todas de todas todas você é muito cantora,autismo,https://vm.tiktok.com/ZMS2yJc62/,TIK TOK,51.000,EXPERIENCIA PESSOAL
21,que que você quer mais quer sair o que mais m a i s t mas normal c o m e r comer meu amor vou fazer pro seu pão,autismo,https://vm.tiktok.com/ZMS2UTyhW/,TIK TOK,1.400.000,EXPERIENCIA PESSOAL
22,meu marido é autista e meu filho também eu tinha seletividade alimentar Severa não comia nada e tive muitos problemas de saúde por conta disso já o raelzinho Eu já fui seletiva hoje eu sou um pouco com voz horrível eu tive muitos problemas sensoriais não gostava de usar roupas nunca gostei de usar calçados sempre amei andar descalço e até hoje eu amo andar descalça galvãozinho Mas disse Soares eu fui um bebê muito chorão traumatizei meus pais de tanto que eu chorava chorava de de chorava de noite você não foi um bebê chorão é extremamente carinhoso também e com esse vídeo nós queremos deixar a mensagem de que cada autista é diferente um do outro até porque o autismo é um espectro você quer saber mais sobre o batismo segue nosso perfil comenta e compartilhar terminou,autismo,https://vm.tiktok.com/ZMS2ybVrX/,TIK TOK,126.000,EXPERIENCIA PESSOAL
23,só quem os meninos conheceram aqui no shopping a Júlia Ela também tem autismo igual os meninos Você gostou da Júlia conta aqui para mim Chiquinho Vem cá me contar eu gostei mãe é você se identificou com ela e três artistas agora no vídeo é são três hein Charles e ela me fala uma coisa ela também tem sensibilidade igual Charles conta aqui pra mim e o Mateus e o Mateus caminho do nono ano que autista lá da minha escola ela essa menina ela é que nem o Mateus que tem hipersensibilidade sonora é Júlia é igual o Mateus que também tem hipersensibilidade sonora né ela tá usando abafador de som né Júlia é porque ela não se sente confortável né acha que explica aqui para os seguidores o que acontece ela não se sente confortável o barulho incomoda Júlia Quantos anos você tem e você faz tempo que você segue os meninos ela é linda né gente olha que lindos olhos três que lindos vamos tirar depois de uma foto com a Júlia abraça todo mundo só que eles têm sensibilidade autista tem sensibilidade não pode chegar muito perto Cadê os beijos dos meus seguidores aqui cadê beijo beijo Charles manda beijo,autismo,https://vm.tiktok.com/ZMS2ypPWg/,TIK TOK,1.300.000,EXPERIENCIA PESSOAL
24,os lábios invertidos da minha filha autista foi a maior polêmica quando eu postei um vídeo e muitas pessoas falaram que isso não afeta a vida da Hanna que eu estava forçando e hoje vou mostrar para vocês o que a gente passa aqui em casa muita das vezes a Hanna acorda com os lábios assim bem resseca Por quê a Hana ela não consegue ficar com a boca fechada por muito tempo ela tem que fazer muito esforço com o queixinho levando o queixinho para cima para esses lábios que embaixo não são invertidos e para cima para ela conseguir finalmente fechar a boca então a parte que assim normal da nossa boca fica para dentro da Hanna fica para fora então não é por conta do frio como muitas pessoas falou é porque a parte que era para estar para dentro sendo lubrificada com a saliva da boca está para fora se você chorar vai abrir mais aqui ó não chora fica calma se não vai machucar mais a sua boca e quando a Ana acorda com a boca assim eu tenho que passar a manteiga de cacau e esperar essas pelinhas amolecer para a gente conseguir tirar essas pelinhas para Hanna finalmente conseguir falar normal porque se ela fala com a boca daquele jeito machuca mais ainda e sangra então para vocês que estão falando que eu estou forçando que isso não afeta a vida da Hanna afeta sim e principalmente pela Hansel autista que ela tem mais sensibilidade no rosto na pele dela então não é frio não é que a Hanna quer estar com uma boquinha triste para baixo não é o queixinho dela que ela tem que fazer isso esforço para levantar para cima para conseguir fechar a boquinha dela e o mais gratificante depois de todo esse sofrimento é quando narrando a volta sorrir você é linda não importa como esteja sua boca tem um dia ela esteja mais ressecada se um dia ela esteja mais machucadinha você sempre vai continuar linda tá bom mamãe te ama muito mamãe tem muito orgulho de você você é linda a gente vai comprar um monte de gloss Está bom não tirou um cochilinho e assim que ela acordou a gente foi lá no shopping comprei bastante Gloss para Hanna porque eu sempre quero incentivar ela cuidar da boquinha dela porque a Ana não vai ser uma criança para sempre ela vai crescer e inclusive se amarrando ela vai pra escolinha né então eu sempre quero incentivar a Hanna a se cuidar amar a boquinha dela para que se um dia ela sofrer algum bullying ou alguém falar da boca dela ela falar o que é a boca dela ela mesmo explicar eu até fiz esse cantinho bem especial para ela é lógico que eu vou comprar uma penteadeira futuramente Mas ela já tem esse cantinho bem especial para ela tá se cuidando Então antes de vocês julgarem ou falarem coisas que vocês não sabem pesquisem antes porque existe sim a boca assim e muitas pessoas apareceram no nosso vídeo que tem a boca desse jeito só que lógico é mais comum os lábios invertidos sei lá dentro mas muitas pessoas também tem os lábios invertidos para fora e é isso meus amores quis responder essas coisas para vocês e um beijo e até o próximo vídeo,autismo,https://vm.tiktok.com/ZMS2yHpHu/,TIK TOK,760.000,EXPERIENCIA PESSOAL
25,Só hoje que minha filha autista percebeu que ela tem o Lábio invertido e diferente das outras crianças e adultos ficou falando que ela é feia que ela não queria ter essa boca se acalma amor se acalma meu gostoso meu é uma princesa mas você é linda filha eu acho o seu cabelo tão lindo eu queria ter esses olhos lindos eu queria ter esse lado invertido que eu acho lindo eu queria ser como você nunca coloca isso na sua cabeça tá bom você é linda mamãe te amo eu também te amo mamãe tem tanta orgulho de você depois se a crise passou coloquei esse colarzinho da Barbie nela ela ficou super feliz e essa é a boca da Hanna gente a parte que era para estar para dentro está para fora o lado dela é bem divertido para cima agora será uma fase de adaptação para Hanna né porque agora que ela foi se dar conta espero que fique tudo bem,autismo,https://vm.tiktok.com/ZMS2ypTPV/,TIK TOK,2.300.000,EXPERIENCIA PESSOAL
26,e meu irmão autista que simplesmente descobriu que minha irmã é autista odeia a porta aberta e agora ele fica irritando ela o tempo todo paixão Eita Eita Eita mano só que não agrida não agrida que agora ele não vai mais em casa o mano também é meu quarto porque meu quarto também Manu,autismo,https://vm.tiktok.com/ZMS2yfNJv/,TIK TOK,731.000,EXPERIENCIA PESSOAL
27,ela tem autismo eu ganhei um bom banho branco não gostou Gostei você gostou não gostou você prefere o outro eu prefiro de chocolate é mesmo você não gosta de Ouro Branco Ouro Preto eu vou ver se eu tenho Ouro Preto aqui para você esse sucesso foi você fica com os dois então Ouro Preto eu vou ver se eu tenho Ouro Preto aqui para você esse legal fica com os dois então,autismo,https://vm.tiktok.com/ZMS2yVoQT/,TIK TOK,28.000,NÃO INCLUSO
28,o Ricardo tá sabendo que tá sendo filmado Hoje eu estou recebendo no paredão uma pessoa e o lustre fala quem é Giovanna e Carol agora Giovani a Giovana quem é a Giovana Ricardo filha do cliente que era pequenininha que que ela fazia quando era pequenininha chamar para brincar mandar vou ficar quieto depois não sei o que você fazia tudo que ela queria não fazia porque eu não consegui dizer não conseguiu aí que que aconteceu você tomou trauma de criança aí mas depois já passou já já passou já passou então eu não tenho mais medo de nada não tenho medo de nada então por que que você não chega perto do teu sobrinho eu vou chegar perto do Lucas da Marinha da Alice eu tô falando com o Lucas Maria Alice eu tô falando com ele tá a distância né Porque você acha que eles vão mandar Giovana não bem candidato mas eu falo com o Lucas pra Marina com a lista Giovana o que que tu acha dessa história muito Hilária né e agora e agora essa gata você gosta agora eu gosto dela tá jogando agora então tá bom essa é a Carol a irmã da Giovana que é outra linda fofa ela junta ali Carol você falou gente rica só você que fazia mas a Carol não fazia nada não não fazia nada mas aí depois aí depois Ligar para vocês depois eu fui lá na casa da Carol comer macarrão carne moída mas ela não faz nada comigo quando era pequena gente O problema é que eu fui deixar ele passar o fim de semana na casa da Giovana e achou a família ia brincar com ele com 3 anos o crente queria minha vó lá na casa dele para almoçar 18 que eu não falei nada com ele eu não falei nada com ele mãe e agora o que que eu faço agora já era agora você tem que perder o medo disso de criança calma de criança e agora tu tem medo dessa morena linda é porque eu tava falando com a Dilma tá bom,autismo,https://vm.tiktok.com/ZMS2yHVt1/,TIK TOK,38.000,EXPERIENCIA PESSOAL
29,uma criança com autismo a gente pode falar o que for para ela mas a gente tem que falar baixo devagar para Que ela possa entender o que a gente tá falando se tiver por exemplo uma briga dentro de casa pode não tá nem perto dele ele tem a sensação de que tá apanhando então é muito importante que a gente entenda que o sensorial é hipersensibilidade tá então quando você tiver que falar alguma coisa fala baixinho por isso que muitas vezes você tá falando com uma pessoa que tem autismo ele começa a sacudir a cabeça sacudir a cabeça porque aquilo tá entrando de uma maneira como se fosse agulhas e mesmo acontece para pele é muito comum uma mãe se deparar com filho no inverno tá frio bota o casaquinho pra ir pra escola e ele volta sem Porque dependendo do tecido ele tem aquilo como se fosse um incômodo então a criança não tem muita dificuldade com roupas tem que ver roupas muito leves que ele se adapte melhor então todos esses detalhes sensorial tem a ver com isso com que ele sente,autismo,https://vm.tiktok.com/ZMS2yaadj/,TIK TOK,14.000,ÚTIL
30,quero jogar videogame com os amigos gente olha tá sendo tão rara de acontecer Renan Felipe Ele montou um grupo ele falou assim toda feliz homem não tem grupo colocou eu jogos Ele nem gosta de videogame mas só porque o meu fez esse título foi tão bom,autismo,https://vm.tiktok.com/ZMS2ygLvk/,TIK TOK,238.000,EXPERIENCIA PESSOAL
33,zunidos Instagram sem ir para os Estados Unidos você tem que falar inglês né mas o quê fala chinês olha chinês sabe falar francês Caraca eu não sabia não li Olá pessoal eu sou Juliana Lopes sou terapeuta ocupacional especialista em autismo e o vídeo como esse é onde ele mostra essa criança né um pré-adolescente tá mostrando as habilidades dele e o conhecimento dele isso me mostra a capacidade do autismo né muitos autistas tem muitas capacidades que vai além do que uma pessoa típica né então ele tem conhecimento de línguas absurdo isso é muito bacana isso nos traz esperança dentro do autismo né eu falo que quando a gente descobre as habilidades do autista ele vai ser o melhor naquilo que ele faz é isso traz esperança as famílias Eu via a impressão da mãe a alegria da mãe falando eu não sabia meu filho é um gênio e é exatamente isso quando é dado um diagnóstico do autista muitas vezes você tem um gênero na sua casa você acha que é o fim mas na verdade é o início de algo muito maior,autismo,https://vm.tiktok.com/ZMS2f2LYX/,TIK TOK,39.000,EXPERIENCIA PESSOAL
34,senão você vai quebrar a perna vamos lá brother vou te ajudar aqui vai o link vai te ajudar essa não limpa essa daqui ajudar então gente muito de você já me perguntaram se o Brian é agressivo e sim o Brian tem crises agressivas eu já trato isso já tô com uma psicóloga que ela tá me ajudando e o que que ela falou para mim o Brian ele não sabe demonstrar o sentimento dele os autistas tem isso né gente tem assim não sabe como demonstrar os sentimentos não é como a gente que sabe falar sabe agir eles não ele não sabe demonstrar tô falando no caso do Brian tá Então qual que é a forma dele demonstrar quando ele sente medo se assusta alguma reação que ele não sabe como agir ele vem e agride né não é porque ele quer não é nem assim que ele quer é uma forma dele dele dele dele dele dele dele dele dele dele dele dele dele dele dele dele agir ali naquele momento e na maioria das vezes é sempre comigo e com a minha mãe com os avós com assim com quem cuida dele tá ele não é agressivo com as crianças não é agressivo com quem tá perto dele não é isso ele tem essas crises agressivas e a pessoa que ele se sente como se diz que é o apoio dele que é um para ele que tá ali pra cuidar ele não sabe come lá e pedir ajuda então ele acaba agredindo ele acaba às vezes me beliscando puxa cabelo algumas coisas assim como vocês viram nesse vídeo aí né e sim o Brian sempre teve isso o que acontece é o quê quando ele era menor Então eu tinha um jeito de conseguir equilibrar isso né então quando ele era menor ele tinha alguma crise assim aí eu ia lá abraçava ele eu conseguia segurar ele com os dois braços eu abraçava e falava para ele Brayan a mamãe tá aqui não precisa ter medo não precisa ficar nervoso e logo ele se acalmava depois de um tempo isso já não funcionava mais então eu abraçava ele e eu mudava o foco eu mudava o assunto falava olha Brian Olha o passarinho Olha a árvore olha tal coisa e funcionava o que acontece aqui de uns tempo para cá o brainly cresceu né gente então agora o Brian é um adulto então eu já não consigo mais segurar ele eu já não consigo abraçar essa essa forma já não tá mais funcionando então é por isso que eu procurei ajuda com a psicóloga ela tá me instruindo a gente tá tentando não é fácil porque não tem uma forma né gente se fosse simples se fosse fácil a gente chegava lá contava eles falava faz assim e pronto não é então a gente tá trabalhando isso a gente vai ver como que pode fazer porque ele precisa aprender uma outra forma de demonstrar o medo de demonstrar Assim Seguranças né Sem ser essa fase e assim de querer agredir né de querer descontar em mim as frustrações dele essas coisas assim mas assim não é fácil é complicado não é culpa dele tá gente e assim eu tento eu faço o que eu posto né,autismo,https://vm.tiktok.com/ZMS2yTnY4/,TIK TOK,183.000,EXPERIENCIA PESSOAL
35,espectro mãe mãe calma mãe para Mãe sabe aquela negócio a falta de informação é programada sabe o que acontece pela falta alguma coisa na teoria também já erradas eu pela falta de informação o que acontece pela falta de informação 10 pontos para você conseguir ter o diagnóstico de até você precisa bater 10 pontos o Davi ele Bateu cinco cinco pontos ele não teve esse diagnóstico mas ele teve diagnóstico de TDH e ele tem as dificuldades que você não vê o menino com tudo três paus na série Mãe mãe eu tô meio triste,autismo,https://vm.tiktok.com/ZMS2fRXej/,TIK TOK,215.000,OUTRO
36,cinco sinais de autismo o primeiro sinal é aquela criança que não desenvolve fala no tempo certo já passou dos dois anos e ainda não sabe falar segundo sinal é aquela criança que fica fazendo movimentos involuntários como por exemplo fica sacudindo as mãos ou fica girando o tempo todo Algumas crianças autistas também gostam muito de ficar atiradas no chão o tempo todo terceiro sinal é a sensibilidade auditiva a criança que tem muito medo de barulhos ou quando você fala um pouquinho diferente com a voz um pouco diferente já fica com medo e assustada as crianças com sensibilidade auditiva geralmente possuem muito medo de liquidificadores batedeiras e todo o barulho que seja diferente quarto sinal é aquela criança que não tem interesse em brincar com outras crianças ou tem interesse porém não conseguem se enturmar com as outras crianças da própria idade e o quinto sinal é a criança que chora muito sem motivo aparente sempre está chorando por qualquer coisa mas sem,autismo,https://vm.tiktok.com/ZMS2f8DYY/,TIK TOK,17.000,OUTRO
40,eu sou mãe de um casal de adolescentes autistas mesmo eles não sendo no mesmo dia primeiro de setembro eles não são gêmeos Mas já deu para perceber que eu precisava de previsibilidade né até a data do nascimento das crianças eu programei e hoje pela primeira vez eles estão pedindo sozinho o lanche dele e já deu para perceber que tá rolando problema de comunicação ah na área é autista corta as habilidades e tem uma timidez absurda já o Alexandre que autista tenta adh epilepsia e provavelmente altas habilidades também não tem nada de intimidade O problema é que não é fazer o pedido porque automaticamente eles estão pedindo a mesma coisa a questão é realmente a comunicação é uma coisa que a gente precisa lembrar que pessoas autistas enfrentam grandes problemas com a interação e comunicação hoje as crianças têm todo o suporte que elas precisam aqui dentro de casa mas vai chegar o momento que os meus filhos vão sair de casa e provavelmente vão morar sozinhos assim como vários amigos meus que são autistas que eu conheço e que moram sozinhos também eu sou uma mulher autista entendo que preciso de ajuda e de suporte faz terapias faça intervenções mas eu não aceito que a deficiência me limite e é isso que eu tento passar para os meus filhos as famílias atípicas que vivenciam o autismo assim como eu podem ter opiniões diferentes e tá tudo bem porque o autismo é um espectro e eu entendo que infelizmente muitas crianças vão precisar de suporte 24 horas tendo que enfrentar muito mais dificuldades Nessas questões de suporte e é por isso que o espectro do autismo se divide por suporte e não grau suporte de nível 1 nível 2 e de nível 3 essa divisão de suporte que vai determinar o nível de ajuda que o autista vai precisar durante o dia a dia dele,autismo,https://vm.tiktok.com/ZMS2y3uau/,TIK TOK,309.000,EXPERIENCIA PESSOAL
41,10 perguntas se ela é autismo ela é autismo é um transtorno da Aurora ferrolho o que afeta na comunicação isto queria dizer que esse cerebral não está realizando nosso funciona de maneira correta de aquelas neuronas que ele conforma término do banho e suas características conduta e as manifestações que apresenta cada menino ou menina são diferentes e dependendo unidade O que representa intestino cérebro de aquecimento financeiro eles andam se encontra ela maior quantidade de neurônios e que fluirá nessa época era o Rei marmita tem uma notícia com mulher,autismo,https://vm.tiktok.com/ZMS2fYUMB/,TIK TOK,23.000,Espanhol
47,minha mãe mesmo doentinha veio ver o mar não nunca mais ela dá um beijo nele mãe Ela sempre fica preocupada se pode beijar ele meu Deus ele todo feliz tudo na normalidade até ele perceber a vovó estava sem a dentadura que quebrou nesse momento ele percebeu ele caiu na risada meu Deus né E tu dá risada né Eu quero ver,autismo,https://vm.tiktok.com/ZMS2fx8JM/,TIK TOK,35.000,EXPERIENCIA PESSOAL
48,eu tava sendo ali tá ligado É esse aqui menino cantando uma música,autismo,https://vm.tiktok.com/ZMS2fmJuc/,TIK TOK,250.000,Espanhol
49,brigaram comigo porque eu tava sentado no assento preferencial e disseram que eu não tinha direito de estar sentado ali eu tava no trem e tava no horário sabe que tá insuportável de lotado eu sentei no assento preferencial primeiro porque é meu direito segundo porque era o único lugar que tinha ali disponível para sentar as estações vai passando mais gente vai entrando numa dessas Estações uma senhora entra eu vejo isso eu fico pensando Ok alguém vai dar um lugar para essa senhora sentar ou ainda faltava muitas Estações eu guardei o meu celular fechei o olho assim fui tirar uma soneca entendeu porque gente eu sempre fechei o meu olho e eu fui tirar um sono acho que não deu um minuto eu senti um cutucão eu abro meu olho assim no susto para ver quem tava me cutucando e era senhora senhora começa a falar comigo você sabe que você sente a preferencial né Aí eu respondo educadamente Sim eu sei coloca o meu fone de volta e fecho Olha gente normalmente a senhora me conta tira o fone Vou prestar atenção no que né nossa senhora ia falar comigo sai daí eu quero sentar ou assenta preferencial Eu tenho um direito mas até então eu tava entendendo porque eu não estava usando a minha sibite ideia para quem não sabe se perde é uma carteirinha de identificação para pessoas do espectro autista e normalmente as pessoas autistas elas usam com cordão de identificação e na mesma hora abrir a minha mochila da bolsa e eu fiz assim mostrei para ela ela fez assim olhou olhou para mim e fez a moça simplesmente ficar indignada e fala tá você não vai dar o lugar para mim não eu sou preferencial respondo Eu também sou preferencial moça eu tenho direito de estar sentado aqui onde eu estou E aí eu comecei a explicar para ela que eu tenho dificuldade com mobilidade se eu fico no local onde tem muitas pessoas e eu começo a ficar apertado como eu não tenho eu passo mal e fiquei para ela a situação com toda calma do mundo e se tivesse outra pessoa que não é preferencial sentado ao Nosso Sentimento preferencial poderia ser levantar e dar lugar para ela ou qualquer outra pessoa dali poderia dar um lugar para aquela senhora mas eu não poderia porque eu estava exercendo meu direito porque sentar no lugar preferencial porque eu sou preferencial Será que a mulher ficou puta na vida ela ficou puta da vida porque eu uma pessoa autista estava sentado não aceito preferencial Ela olha para mim com uma cara de você tá perfeito você tem mão braço você fala você consegue ficar em pé dá lugar para mim nossa as pessoas autistas temos direito sim preferenciais a filas preferenciais o acento ele é livre mas a partir do momento que uma pessoa que precisa dele estiver ali precisar usar por favor libere ele para que ele possa ser usado para essa pessoa e se todos os assentos preferenciais estiverem sendo usados libera o seu por gentileza seja gentil e seja solidário,autismo,https://vm.tiktok.com/ZMS2fVr8M/,TIK TOK,119.000,EXPERIENCIA PESSOAL
51,nós vamos falar de um caso triste que aconteceu no interior de São Paulo olha essa história um menino autista de 10 anos fugiu de casa neste domingo é o Samuel coloca as imagens online das câmeras de segurança que mostram o Garotinho a mãe tava dentro de casa parece que tava no banheiro e aí esqueceu lá o portão estava aberto o menino foi alá aquele de camiseta vermelho ele sai de casa sozinho a família fica desesperada e começa a fazer buscas o dia inteiro o Olívia foi uma força-tarefa em que a própria comunidade ajudou mas infelizmente a mãe acabou recebendo a pior notícia possível né que tá nos acompanhando o Samuel tinha um grau de autismo Severo que o impedia de falar ainda não está claro como ele fugiu de casa mas a imagem da câmera de segurança que você acompanhou agora mostra inclusive que ele segurava um objeto enquanto ele corria pela rua as buscas duraram um dia todo e tudo por volta gente dá seis da tarde as equipes receberam uma informação que o menino tinha entrado em uma região de Mata na madrugada desta segunda-feira chegou A Notícia triste o corpo do Samuel foi localizado dentro de um córrego esse caso aconteceu em São José dos Campos no interior de São Paulo a polícia investiga a morte e ainda não temos muitos detalhes sobre como ele morreu,autismo,https://vm.tiktok.com/ZMS2f5JEm/,TIK TOK,26.000,ÚTIL
52,Cuidado se comunicar com os autistas porque eles entendem tudo literalmente tudo e Dudu vão te mostrar perna de vez em quando o Arthur perde a linha segura na moral aí meu irmão mano perdeu a linha Mano vocês dois tomem conta do baile o olho no peixe e outro no gato hein cara Às vezes o Arthur fica entre a cruz e a espada pô não dá para ficar enjoando gelo isso não é piada não é assim mesmo a maior parte dos autistas pensa por imagem de forma literal seja Direta em vez do olho no peixe e outro no gato Fique atento use frases curtas e seja objetivo curtiu segue a gente para mais,autismo,https://vm.tiktok.com/ZMS2fuGuu/,TIK TOK,288.000,EXPERIENCIA PESSOAL
