ID,Transcription,tag,Link
105,Você é a mãe dele pelo que eu fiquei sabendo como é que você chama Solange Solange eu tava lendo aqui errado a palavra existência por favor publica essa,TDAH,https://www.instagram.com/reel/C8Pzxuav5rm/?igsh=Nmt5ZjdscmN6dzdz
106,sensibilidade no cadastro único,TDAH,https://www.instagram.com/reel/C8R_GRhI247/?igsh=bjJ5a2VsMm5jMzF3
110,5 Manias que tenemos das personas neurodyn Hands número Uno no substancial com temas muito específicos e vamos muito intensos quando testamos contando sobreiros número dos repetimos frases e palavras e esse assunto número 3 somos de Marcial desordenados simetria número 4 nos encanta colecionar coisas ou tenemos para estar acumulando coisas também e até por gusto ou por segurança e número 5 que ameaça é muito interessante nos ao colecionador nos lastimamos muito e levemente arrancado,TDAH,https://www.instagram.com/reel/C8VgLihScuX/?igsh=Ymx2MXMyd3Jubjhx
111,o que que é o TDAH o que que configura uma pessoa com isso o transtorno neurobiológico de origem predominantemente genética na grande maioria dos casos nasce com a pessoa e é um transtorno que ele basicamente faz com que você tenha uma grande dificuldade em manter-se focado atividades que não sejam interessantes também tá ligado à questão do impulsividade a questão de você ter um menor filtro com relação ao que você fala suas atitudes na hora que você fala na hora que você ajeitar a boa parte das vezes relacionado a interatividade também a gente fala assim não que a criança hiperativa em pessoas hiperativas não necessariamente tem TDH o traço principal do TDAH desatenção a hiperatividade ela pode estar presente ou não está presente um pouco mais a maioria dos casos mas existem casos de pessoas que teria H que não tem hiperatividade por exemplo,TDAH,https://www.instagram.com/reel/ChvStxvJXQd/?igsh=MWNxZzdiZnp2OWg1
112,vantagens de um TDH Meu nome é Jonathan sou psicólogo especializado em neurociências assim como eu se você tiver TDH eu vou te falar que talvez você tenha atribuições que são muito legais a primeira questão é importante se dá pela criatividade e raciocínio rápido acredite se quiser pessoas com telhado tem essa originalidade elas conseguem fazer links em situações isso é tão positivo que ela Possivelmente pode ter ideias muito boas empreendedorismo da parte artística até mesmo gente paz em soluções de problemas a outra atribuição Muito importante se dá através do hiperfoco atividades prazerosas elas são extremamente que é compensadores então se o TDH ela está exercendo algo que ela sente prazer é eventualmente ela vai executar essa atividade com mais teria terceiro ponto gente é entusiasmo e energia PH geralmente ele tem um estado de energia Acima da Média quando reforçado da forma correta pessoas com TDH gente eles caem no teste de uma forma muito rápida então sempre está se puxando a vivenciar experiências novas são muito importantes até reforçadoras até para você começar a ressignificar algumas partes da nossa vida como agora estou andando aqui no meio de uma praia já tomaram tanto no cu que a gente meio que já aprendeu com as nossas próprias frações Então pessoal se você gostou desse vídeo deixa aqui nos comentários aqui embaixo e vamos fazer essa comunidade crescer,TDAH,https://www.instagram.com/reel/Cu7fdTUNp9M/?igsh=MW80YTZ0dGl0ZnV6Yw==
113,Você tá indo para igreja então eu vou sair preta para ela eu tô indo na praia a casa tá cheia tá,TDAH,https://www.instagram.com/reel/C8CjIcFOsOG/?igsh=M2xibWJtaW95bzBo
114,quer pedir alguma coisa para comer sim nossa tô com muita saudade da gente pedir hambúrguer de pizza nossa pizza é muito melhor tudo bem para você ok tenho certeza a gente pode pedir outra coisa também se quiser escolhe aí vocês tá tranquilo tá tudo bem Eu tô bem só um pedaço amigo viu Pode ficar tranquilo tá suave amigo Tenho certeza eu tô bem eu falei eu tô bem eu falei que eu tô bem amigo por que que ele tá assim você acha que ele tá bravo com a gente nem fez nada Eu também Nossa amigo você tá bravo com a gente eu falei para você que eu tô bem mano eu tô bem,TDAH,https://www.instagram.com/reel/C-BKEYBvjJr/?igsh=NTU0YnAwZWt6YjVx
116,PlayStation 2 para saber se tem as definidas por Um Não se lembra se aparecer um doce do capacidade relativamente horária se apresenta pontos por mais de 5 segundos até necessário porque no grupo operacionais que tem uma capacidade de concentração next extremamente boina e isso é uma resistência parecer Bueno,TDAH,https://www.instagram.com/reel/Cd4K2gQAINQ/?igsh=ejJpaDkzeXk5cjg4
117,polícia agora nego se joga logo na pista eu te deixo rico que que é tô ocupado o senhor é o principal suspeito de um sequestro eu te ligo depois o senhor pegou uma criança na delegacia de Need witcher o meu filho alto o senhor não era seu filho oi Celina pode tirar seu capuz por favor que é isso eu juro que eu não fazia ideia você tá bem mais doce pode pedir para sua mãe vamos embora eu quero ficar aqui a minha mãe não deixa eu comer doces,TDAH,https://www.instagram.com/reel/C-X2vudRov_/?igsh=dW93bG9ieXprajY=
118,qual foi a última chance dele junto mas parei para assistir uma luta Ok Google,TDAH,https://www.instagram.com/reel/C8hFpEiIT9J/?igsh=dXhxZGN0aThtNThy
120,um relacionamento border com outro sendo TDH deve ser um bom desafio mesmo é um grande desafio tem que ter muito amor o TDH ele tem essa coisa desativa essa coisa que pode parecer desatenção com o outro e o borderline ele precisa dar atenção super atenção do outro muitas vezes vai haver uma cobrança do Border em relação ao TDAH você não me ama você não leva em consideração as coisas que eu falo você esqueceu a data para todo mundo dar atenção para mim o borderline acha que o TDH tem que ficar o tempo todo prestando atenção nele então quando ele fala assim você sabe do que eu tô falando TDH não sabe agora são duas personalidades que eu te digo podem ter coisas afins porque o TDAH ele tem essa necessidade de ser acarinhado o borderline quando gosta ele tem essa coisa de se dedicar a pessoa que ele gosta ele mostra o seu amor vão ter momentos maravilhosos e momentos de tempestade,TDAH,https://www.instagram.com/reel/ClRumreAn3y/?igsh=MW02czBtdjBqanpnYQ==
121,e aí será que existe carro para quem tem TDH aqui a Ford Ranger te ajuda ó se você colocar o câmbio em D ou em ré esquecer que fez isso e abri a porta ao câmbio ele vai para pé sozinho tem aqui não tem risco de você engatar a marcha e descer o carro porque simplesmente esqueceu,TDAH,https://www.instagram.com/reel/C9NBAkyq_OD/?igsh=MTFyOHM5anBuOGFtaA==
123,,TDAH,https://www.instagram.com/reel/C9XUC-lgHs2/?igsh=dG43YTAyeHFzYjln
124,My name is love and I Stay It's never How do me dar hotmail.com,TDAH,https://www.instagram.com/reel/C-nVzzRur5p/?igsh=cXUzNTVibzBsa241
125,a paralisia do TDH Pode parecer procrastinação mas não é esse estudo mostrou que a paralisia do TDH não é como deixar algo para depois mas na verdade não conseguir agir Existem três tipos de paralisia no TDAH primeiro a paralisia Mental é comum pane no cérebro uma sobrecarga de pensamentos e emoções e informações segundo a paralisia de escolha costuma acontecer na hora de tomar decisões o excesso de opções gera uma série de análise que dificulta até as escolhas mais simples terceiro a paralisia de tarefas Acontece ao se sentir excitante com medo ou desmotivado com uma tarefa gerando um estado de ansiedade e dificultando que você inicia essa tarefa mesmo que ela seja extremamente importante ou até mesmo gente você já sentiu alguma dessas paralisias me conta aqui nos comentários,TDAH,https://www.instagram.com/reel/Cz_ICkVggeK/?igsh=MWJsY3plN2tyOXkwMA==
126,DH também tem direitos será que as pessoas com TDH tem direitos que elas desconhecem Você conhece alguém com TDH você tem TDH Será que existe isso primeiro eu vou trazer uma informação aqui para vocês tá eu sempre falo aqui sobre os direitos dos autistas estima-se que até 80% dos autistas também tem TDH então se você conhece algum autista é mãe de autista é muito alta probabilidade dele ter TDH mas com relação aos direitos existem ou não existem quais são os direitos que talvez se as pessoas também não saibam e é um direito proted H relacionada à prova tô falando da prova do Enem pessoas com TDH podem solicitar uma hora a mais de prova e vamos fazer Inclusive a prova numa sala separada exclusiva para pessoas com TDH existem outras leis para TDH principalmente voltada para o ensino uma lei recente 2021 não vai dar tempo de falar aqui mas eu falo em outro vídeo,TDAH,https://www.instagram.com/reel/Cu195V_sjpu/?igsh=MWw2bGx0MTZyczgwZw==
128,eu sou mãe de dois adolescentes atípicos e hoje eu quero mostrar para vocês como é a interação dos dois quando a gente vai ao mercado e não é um fato muito comum também porque a gente não gosta muito de mercado Se bem que um desses dois aí ama mercado no final do vídeo eu conto Qual é E já aproveito para trazer uma informação muito importante nas famílias atípicas a interação acontece de forma interna Sabe aquela conversa que os pais reclamam que os seus adolescentes quando estão com os colegas são super felizes mas quando os pais chegam fica com a cara fechada Pois é dessa conversa a gente não participa hoje o Alexandre tava muito feliz aconteceu alguma coisa que deixou ele super alegre e ele não tem muito esse controle de felicidade então ele sempre eles travado Lembrando que ele tem TDH hiperativo e impulsivo Alexandre assim não de jeito nenhum É tem que corrigir então vocês sabem aonde Isso dá né na área é muito sensível e o Alexandre muito intensa como eu dizia ele tem entre BH filho e a Nara é a pessoinha que ama o mercado mas ela se sobrecarrega demais tchau Alexandre que não gosta de mercado ajuda sobrecarregar a irmã e ainda tá com energia,TDAH,https://www.instagram.com/reel/C85hjOav4AQ/?igsh=MWpncjV5eDk5cGs0ZQ==
131,coisas que você talvez não saiba que podem estar relacionadas ao TDAH estudo de processamento auditivo DPA o DPA ocorre quando o cérebro não processa sons e linguagem da forma esperada e suas qualidades enfrentam desafios tais como dificuldade infiltrar ruídos de fundo compreensão limitada da TV sem legendas dificuldades em reter informações transmitidas oralmente Desafio em entender pessoas com diferentes sotaques dificuldade em seguir as instruções faladas especialmente aquelas com várias etapas aqueles com DPA frequentemente dizem o quê ou em consequência o que pode dar a impressão e desobediência ou seletividade auditiva eles podem confundir o que as pessoas dizem especialmente palavras que são semelhantes e se sentirem sobrecarregados em ambientes corroídos complexos ou elevados Pesquisas mostram uma alta frequência de coexistência entre o TDAH e o TPA e suas considera h não estão sozinhos nessa experiência e Muitas delas vivem com o DPA sem saber que ele tem,TDAH,https://www.instagram.com/reel/CydmYTsulLs/?igsh=anV2ZGRkZzFjcDRi
132,Bom dia comunicante acontece por arrancar com garrafas se quer enlouquecer carnaval e quando arranca a Terra quando daria um projeto social deveria agora trabalhando em,TDAH,https://www.instagram.com/reel/C-DFDpzOxRW/?igsh=MWdjMjY4ZjF6cWhkNg==
133,é tipo aquela coisa assim se eu não tô vendo se eu não tô lembrando eu não tenho saudade porque eu luto para mim não é uma coisa tão pesada assim como é para as outras pessoas isso eu percebo muito quando Algum parente meu morre eu fico mal fico muito mal ali no primeiro dia no segundo do terceiro ano passou já não lembro mais não é questão sensível ou que não é meu eu amo muito só que só que eu esqueço muito rápido para mim não é possível se eu tivesse mas sim como assim ela só tivesse lá na casa dela ou morasse em outra cidade e por isso que eu não vejo mais é como se fosse isso também não tenho essa não sinto saudade de pessoas não mando mensagem para ninguém a não ser a pessoa vier falar comigo alguém assim amigo ou então familiar vem me manda mensagem eu vou responder numa boa porque você é como se eu sentir saudade da pessoa mas não lembro se sentir saudade Tipo isso não é só para pessoa mas também para objetos então eu compro um objeto eu compro alguma coisa mas você não compra produto para testar deixo aqui eu tenho uma sacola de produto que eu comprei faz um ano e eu não testei porque você tá aqui guardado Eu Não Lembro deles então se eu comprar um produto e guarda em algum lugar e não lembro mais eu só vou lembrar dele quando eu achar ele de novo então quando eu ver esse produto novamente eu vou falar nossa olha esse produto que eu esqueci de gravar vídeo e a mesma coisa acontece com pessoas não é porque eu não gosto das pessoas mas simplesmente eu não lembro se elas não se fazem presente não me manda mensagem alguma coisa assim eu não lembro que elas existem eu nunca esqueça dela dessa forma mas eu não sinto saudade da mesma forma que outras pessoas e isso pode passar comigo muitas vezes principalmente com um amigo eu não tenho amigo mas assim amiga minha esposa entrar em contato com as coisas sabe mandar mensagem não vejo isso como um problema mas é uma forma entendeu,TDAH,https://www.instagram.com/reel/C-BjNCcPrN3/?igsh=cWRoZnBqc256NXE1
134,ele é um médico aí se minha vida o que medir roupa,TDAH,https://www.instagram.com/reel/C9vLmKyScFN/?igsh=MWYyeWVuemJpeHM5OA==
135,o que que passa na tua cabeça no momento em que você tá aquecendo que você tá se preparando para a prova ah eu tava viajando na maionese eu tava pensando nas receitas quer dizer quando eu voltar para o Brasil você quer fazer Ah eu pego um monte de receita na internet de comida para eu fazer mas eu não faço nenhuma mas eu tava vendo bastante Passei ontem o dia todo vendo isso aí tinha um que era com batata e queijo frango aí tem bolo tem coco tem um monte de coisa,TDAH,https://www.instagram.com/reel/C-TO_evvayM/?igsh=ZmFud2lzaWs0cDE3
137,Se você comprar seu cavalo Aí você ia ter que cortar mato e dá para o cavalo né filho da cavalo lá ele se apertar o mato lá para o cavalo não tem como comprar o mato e dá para ele não sei dá Pera aí você comprar um cavalo você vai ter que cortar o mato e dá para ele lá ele,TDAH,https://www.instagram.com/reel/C9YWzrnOmDN/?igsh=cXo0OGxvZ3BoMmYx
138,que que aconteceu amor ontem estava tomando sorvete tava 200 graus aí eu falei pô tá friozinho eu vou fazer a sopa daí eu passo cheguei no mercado lá tal né Não vou falar mais nada aí eu tive que marcado comecei a comprar as coisas vou fazer uma sopinha né um caldinho e tal para esquentar tá friozinho peguei batata cenoura abobrinha aí eu tava pegando outras coisas e tal aí legal aí cara eu não sei o que aconteceu eu fui passar no caixa quando eu olhei falei não vai querer minhas coisas cara eu peguei o carrinho de alguém aí eu fiquei com vergonha eu passei agora a gente vai fazer com isso aqui ó vai ter que comer ai o que que tem nessas compras aí de comer ué tem frutas aproximação dois pé de alface,TDAH,https://www.instagram.com/reel/C-WVy_6N8Rd/?igsh=NDRzNDRqc3JpbWoz
139,o que é pior do TDH é que essa hiperatividade no adulto né que a gente tava conversando na Live no Instagram essa hiperatividade ela não é motora igual é na criança de não para quieto de subir nas coisas porque o adulto entende que por exemplo essa mesma não devo subir existe uma crítica Então essa hiperatividade ela é internalizada e ela vira uma inquietação uma inquietude em que nada tá bom então a pessoa começa a ver a série preferida dela e dá uma sensação que não tá bom ela não consegue se envolver nas atividades de lazer de prazer com calma Então essa essa pessoa sofre muito,TDAH,https://www.instagram.com/reel/C7_ocmAuiLT/?igsh=MWE0Z2IzdGpqZ2M5dw==
140,Cara você não vai conseguir me evitar meu irmão tá ridículo isso ô cara cala a boca faz isso não deixa o cara meditar que isso não consegue porra isso é coisa para longe do tibé caramba não precisa concentrar e ter falta gente vocês assistiram esse BBB e não é gordinho hein Sei lá porra vamos ver se manda não é nenhuma sugestão desculpa eu de novo Será que formiga dorme Outro dia eu tava me perguntando qual será o signo do Hitler fiquei pensando procure no Google aí rapidinho ó só vim te lembrar que teu pai não te ama e nunca te amou que isso porra calma cara gente por que que chama separou do Chimbinha vocês lembram disso burra boa Achei minha Ei O Democrata Cristão,TDAH,https://www.instagram.com/reel/CrgUu1CrfAY/?igsh=M3ptYW5rOWNvMzdo
143,o meteoro que iluminou parte do céu brasileiro causou medo nos moradores de várias cidades mineiras na última noite eu tava no carro com a minha avó ela tava me levando para aula de ping pong aí eu tava jogando Minecraft no meu tablet aí na hora que eu tava matando Ender Dragon eu tava lá lutando com ele na hora que eu tava assim no meio da luta passou o negócio no céu aí na hora que eu olhei quando eu olhei de volta eu tava morto no Ender Dragon me matou aí aí eu aí eu espalhei na minha cama de novo mas meus itens já tava tudo lá e o portal Era longe Aí eu comecei a correr para ir deitar ali atrás e avó minha avó falou comigo falou Calma caralho tô tô indo atrás lá do do portal Aí eu entro no portal quando eu chego lá meus itens já sumiu aí ele falou ah foda-se vou matar eu entrego na mão não quero nem saber aí eu aí Eu começo aí até ele para matar Porque já te usei na minha volta e ficou me batendo o tempo todo eu não consegui nem chegar lá que os caras que eu já fiquei na luta ali morri eu perdi tudo,TDAH,https://www.instagram.com/reel/C9zq0mKJGhA/?igsh=ZjAycDdoZXd4ZGc4
144,o que que passa na tua cabeça no momento em que você tá aquecendo que você tá se preparando para a prova ah eu tava viajando na maionese eu tava pensando nas receitas quer dizer quando eu voltar para o Brasil você quer fazer Ah eu pego um monte de receita na internet de comida para eu fazer mas eu não faço nenhuma mas eu tava vendo bastante Passei ontem o dia todo vendo isso aí tinha um que era com batata e queijo frango aí tem bolo tem coco tem um monte de coisa,TDAH,https://www.instagram.com/reel/C-Q0TznxcfU/?igsh=bHBveWN6NGZ6dnRt
145,o cidadão tá fazendo o quê aqui cadê o documento mostra o documento telefone celular pode ser pode ser Não Puta que pariu ô viado logo menos eu tô encostando aí para nós usar esse craque tá achando que é palhaçada aqui tio tá achando que é palhaçada Puta mano Toddynho é bom demais Calma calma aí viado calma aí calma aí ô você tá metendo louco também né,TDAH,https://www.instagram.com/reel/C6jdyWHrcET/?igsh=NWNjbW81ZzJ1OTRm
146,ela é TDH e nunca soube e sabe por quê E muito ela não é hiperativa no corpo e ela conta que na sala de aula Ela nunca foi chamada atenção ela Fazia tudo certinho mas que Ela olhava e falava que a mulher tá falando é que essa mulher tá falando aí ela disse que de vez em quando ela fala vou prestar atenção horas que eu vi a professora abrir e fechar a boca e eu falava meu senhor que ela não me pergunte nada nada eu ficava quieta quando ela fala quando ela começava quem quer ler eu já quase que eu morria na mesa aquela coisa assim ela não pode perguntar vou te contar meus traços de desatenção tá eu gostava da aula de história mas não Durava muito né nossa tô entendendo eu tô entendendo eu tô conseguindo entender eu voltava meu deus o que que ela tá falando comigo eu não acredito nisso eu ficava tão feliz assim eu fazia assim mesmo mas sabe qual que era minha técnica Se a gente fosse amiga teria te ensinado quando eu tava entendendo eu fazer a pergunta porque aí eu pensava assim na hora que eu não tiver entendendo ela sabe que eu tô entendendo porque eu não fiz pergunta exatamente essa menina por exemplo que tava sofrendo porque ela dizia que ela sofria,TDAH,https://www.instagram.com/reel/CxlVhPRRxue/?igsh=MWJoZnY5N2k4dGczaA==
147,tá tudo pronto tá montou a seringa montou lá se fosse coletora montou antisséptico pode puxar aqui por cima não não a bandeja toda com a perda da Dona Maria ali ó lá pro leito dela não não aproveita o quê Toda Toda,TDAH,https://www.instagram.com/reel/C7ZOQYbu8C0/?igsh=MWw1dmhzNm4wNXluNA==
158,encosta aqui na parede aí já parei com a mão na cabeça já vamos Oi tu tá com quem aí Tá com nada vai vira aí e o documento Cadê tá com documento digital Mostra aí então para mim palma da mão quê documento Ô volta aqui tô falando contigo,TDAH,https://www.instagram.com/reel/C8hNXiSAn6i/?igsh=cjkyaHQ1dHluOW1t
159,,TDAH,https://www.instagram.com/reel/C-f68TgPUyl/?igsh=MXEyeGFleXpmdnYwZw==
165,pronto aí o senhor vai dizer assim para ele aí eu sou o bisavô da Criança e eu acho que é uma menina eu sou bisavô da menina eu acho que é uma criança uma menina todo dia eu passo um amigo novo é mesmo E ontem Qual foi o amigo de ontem Onde eu tava ontem eu vou te perguntar na praia em casa você é linda natural sim gente eu até tento ganhar dinheiro mas ele não vem até mim né e tudo acontece assim de forma assim natural mesmo então sim eu sou Luiza Natal é toda assim agora que você vai falar então agora você vai responder para ti hein o que é que você gosta de ser criança vai começar assim eu gosto de ser criança porque tá tá tá você vai explicar tá bom,TDAH,https://www.instagram.com/reel/C9V0VhGyxol/?igsh=MTV6MDJoMHNuZGV4dw==
166,para nos matar,TDAH,https://www.instagram.com/reel/C4IuddVNkbX/?igsh=MWs5YjYwbXQxYWEwNQ==
169,vou trabalhar tá tchau tchau tchau tchau tchau tchau amor já esqueci minha mochila é mordeu Esquece essa mochila aqui imagina amor cheio de documento aqui um monte de coisa se resolver mas cinco minutinhos eu fico azedo amor agora sim colando Mas ó segura 24 horas deixa a mochila a mochila o tempo todo no meu ombro lá dentro tava fazendo aqui dentro privada hoje eu tô com a cabeça gente se deixar meu Deus,TDAH,https://www.instagram.com/reel/CyYoxabry23/?igsh=MXJ2YzF1enU3bmEydQ==
170,CDH e relacionamento E aí é uma coisa fácil rapaz vou chamar meu marido aqui para falar isso comigo mentira porque senão ele vai falar coisa ruim de mim e eu não quero gente TDH relacionamento não é fácil primeiro porque nós temos Manias outra coisa TDAH é muito de sentimento tá ou nós gostamos do toque físico ou a gente gosta de palavra de afirmação ou do Carinho a pessoa que está com você precisa entender que o que é essencial para que você consiga se manter feliz continuar ali naquela produção de dopamina e continuar evoluindo outra coisa se você pegar os pontos fracos do TDH e ficar martelando na cabeça dele como se ele fosse prego vai chegar uma hora que ele vai estourar porque TDH que é Coado no cantinho chega uma hora que eles tocam o terror e ninguém mais aguenta ele que ele fala que ele explosivo querem compreensivo que ele não consegue ter paciência e não é bem assim a gente só não consegue expressar o que nós estamos sentindo da mesma maneira que você quer então TDH e relacionamento precisa ser que a complexidade e saber o que é essencial para o outro para dar certo,TDAH,https://www.instagram.com/reel/Cy_N02fLmzq/?igsh=MWN4Z3V4bGR5Y3Bqcw==
171,eu deixei de procrastinar na minha vida despertava eu levantava mas nem que eu levantasse um zumbi eu levantava trocava de roupa e começava o meu dia fazendo atividade física tudo depois começava a se encaixar na minha cabeça nunca atividade física de noite porque o TDAH ele ele com uma atividade física ele fica bem ele se sente bem depois ele reclama para ele mas ele se sente bem se você joga isso à noite você vai dificultar o teu sono e com isso você vai dormir mais tarde tem que ter disciplina hora de dormir o que eu acho assim que as pessoas ficam culpando o TDAH a gente só pode culpar o TDH até a hora que a gente não sabe que tem se a gente tem tem que cuidar é como se você virasse mãe do seu cérebro então por exemplo raramente eu durmo em horários diferentes porque isso me faz muito bem ter essa rotina meu cérebro é como se fosse um bebê e eu cuido dele com muito carinho porque foi esse bebê que me deu tudo tudo que eu tenho então assim cuide dele essa coisa não consigo acordar não consigo desligar o celular não consigo a gente consegue mas tem que querer vai querer com determinação você quer ser alguém você quer realmente dar fruto se você quer ter aquele sentimento tipo assim cara tô com orgulho de mim porque isso não tem orgasmo que te dê você ser orgulhosa De onde,TDAH,https://www.instagram.com/reel/C9fGO2qRXp3/?igsh=OXY5MXJzaXg2M3B4
172,silêncio turma menos né se tinham que aprender com ela ali ó tá sempre quietinha não atrapalha ninguém anota é isso é tão difícil assim ô você pode me emprestar seu caderno para eu pegar o conteúdo Ah é só não tem umas coisinhas aqui para não esquecer eu não sei se vai te ajudar muito Ah vai ajudar sim melhor que nada eu não teria tanta certeza,TDAH,https://www.instagram.com/reel/C77hx4PPn_X/?igsh=enh1eGR6Nzhva2dq
173,um TDH Aldeia quando as pessoas ficam enrolando e não vão direto ao ponto mas na maioria das vezes ele que se enrola e se perde com detalhes desnecessários entendeu H Pode não ter filtro e falar impulsivamente podendo até ferir o sentimento das pessoas mas fica facilmente ofendido com a forma como as pessoas te dizem as coisas e um TDH pode ter problemas para dormir à noite mas vive caindo no sono quando está fazendo algo chato entendeu H pode ser empático gentil e solidário com os outros é mas passa a maior parte do tempo se criticando e se julgando e se você quiser lidar de forma mais leve com os sintomas do TDH é só você comentar TDH que eu te vi o link do manual da Liberdade que tem ajudado muitas pessoas conta IDH,TDAH,https://www.instagram.com/reel/C-i1_PqPElm/?igsh=MTNycnV3bm9pem10bQ==
174,falo muito vou emendando o assunto no outro e muitas vezes sopro só que não tenho paciência para ouvir os outros e quero que eles sejam objetivos e rápidos ao falar me sinto sobrecarregada onde desordem bagunça só acredito limpar e organizar a casa tenho vários interesses e hobbies mas quando fico entediada É difícil fazer qualquer coisa estou sempre precisando de estímulos para entrarem em Ação Mas fico atordoada e não consigo focar em ambientes agitados e com muitos barulhos muitas vezes falo de forma impulsiva sem pensar e acaba magoando algumas pessoas mas fico facilmente ofendido da forma que as pessoas me dizem algo tem um problemas para dormir à noite mas vivo caindo de sono quando estou entediada ou fazendo algo chato seu gentil empática e solidária com os outros Mas faça a maior parte do tempo me criticando e me Ju,TDAH,https://www.instagram.com/reel/C-lhlApPL0L/?igsh=N2MzMnJiZ3p2aGkw
175,,TDAH,https://www.instagram.com/reel/C-p2XzquaF-/?igsh=MTg5MGcyaWs1MWQ4cQ==
176,,TDAH,https://www.instagram.com/reel/C6POr61umLF/?igsh=N3p5NjJmd2Y0ajVh
177,Nossa mas você é tão simples é só você tocar estou com dificuldade faça mais um pouquinho que você consegue nunca fala mais você nunca presta atenção que eu tô falando tô prestando e sem ser uma preguiça porque na minha época as coisas não eu tenho TDH diz que besteira todo mundo hoje tenta viajar,TDAH,https://www.instagram.com/reel/C-bSIhgRH4T/?igsh=MWxwN2czbnowamk2eQ==
179,se a gente fizesse alguma coisa nova hoje é uma aventura alguma coisa totalmente fora da rotina o que que você acha tá tudo bem se você esquecer alguma data importante E aí bora ficar horas falando sobre o seu hiperfoco Olha o que eu tenho para você calma melhora Olha só você quer a bagunça que você deixa na casa a gente arruma se a gente assistir aquele filme que você gosta que você assistiu umas 83 vezes sim eu sei onde você deixou sua carteira e o seu celular,TDAH,https://www.instagram.com/reel/C3G4m3DNBbz/?igsh=d3k3MXpocGJ4eTJk
180,todo professor que está em sala de aula sabe quais são os alunos que tem acompanhamento dos pais são os melhores alunos são os mais educados são aqueles que estão realmente prestando atenção que levam a sério que percebem a educação como um diferencial na própria vida então aluno bom é aluno que está sendo acompanhado pelos pais em geral Claro que existe uma outra exceção mas são raras de encontrar então assim se os pais realmente querem ajudar a criança a ir bem na escola acompanha e o acompanhamento não pode ser Que nota você tirou meu filho não fazer assim o que que você aprendeu hoje meu filho é bem diferente Ou ainda uma outra pergunta filho que pergunta você fez hoje para o professor porque daí você induz você mostra o filho que ele tem que participar da aula e não apenas ficar lá esperando chegar tudo pronto para ele e copiar tem que participar da própria aprendizagem então aluno acompanhado pela família é o aluno que dá mais resultado é escola,TDAH,https://www.instagram.com/reel/C9syuquv0K1/?igsh=d3Rwa2FnNTlzczEx
181,é mais fraco do meu TDH fui lá pegar um bolo falei caralho o que que é um bolo sem café aí tá o café né só que um minuto atrás eu tive na cozinha e tinha esquecido o bolo por quê Porque eu tinha pego o café aí agora tem um café ali outro ali meu bolo como é que faz,TDAH,https://www.instagram.com/reel/C82_PauRGZi/?igsh=MXh4aG5hcGp0cmN0NQ==
182,o doutor falou me fala meu amigo de 1 a 10 qual é o nível de TDH que você tem a é boa pode dizer qualquer letra,TDAH,https://www.instagram.com/reel/C7kV6aVPtqD/?igsh=MTBzdmxlYTBkYjZ4cw==
185,esse nome não é bom transtorno déficit de atenção e hiperatividade por quê Porque não é déficit de atenção porque se a gente tem hiperfoco como é que desce atenção como é que alguém que tem déficit atenção entre hiperfoco Seu nome é horrível o que a gente não tem é controle sobre a atenção a gente gostaria de controlar ela mais para conseguir fazer as coisas que a gente precisa fazer mas a gente é refém dela porque ela vai para onde ela quer é a dopamina que chama a gente segue a dopamina onde ela vai certo eu falo que é o Sidney Magal me chama que eu vou tem que ser se não tiver aquele ímpeto Eu não eu não sigo e isso é o IP foco Então esse nome deve ter atenção Ele não é bom agora por que que chama déficit de atenção e hiperatividade porque a desatenção e a hiperatividade são as duas características do TDAH que mais incomodam as pessoas neurotípicas a gente sofre com falta de motivação com falta de finalização com falta de execução a nossa vida está embaralhada aí por que que chama TDAH chama TDAH porque porque quem colocou foi as pessoas negativas porque porque isso é o que mais incomoda elas por isso que tem esse nome mas a verdade é que a gente tem um teste de motivação É essa a palavra certa a gente não tem controle sobre a nossa motivação o nosso cérebro ele não tem a capacidade de se motivar a gente é motivado pelo que a gente gosta ou seja eu não consigo controlar isso com tanta destreza quanto uma pessoa que é neuro,TDAH,https://www.instagram.com/reel/ChCbAB0OM4b/?igsh=N3o0cDQ2dzhpdXFv
186,glória a Deus não é Louva Deus vai para plantinha Louva Deus,TDAH,https://www.instagram.com/reel/C84pY3OxjI2/?igsh=djY1djRvMzE2dnpj
189,tudo melhorou quando eu descobri que isso tem nome TDAH pessoas com esse transtorno não conseguem administrar o próprio tempo e é um processo doloroso porque a gente cresce ouvindo coisas você é estúpido você é vento Você é preguiçoso às vezes essa repressão vende que a gente mais ama e quem saiba mais e faça o teste rápido e descubra se você precisa do desafio TDH,TDAH,https://www.instagram.com/reel/C9Xfzy7ByEt/?igsh=MXJuOG4zbGFwdGR5cQ==
