ID,Transcription,Tag,Link,Platform,Views,Classificação 
1,tem uma outra coisa eu esqueci é engraçado mas eu esqueci,TDAH,https://vm.tiktok.com/ZMS2rJPmo/,,171.000,NÃO INCLUÍDO 
2,coisas que quem tem TDH faz 4 dias depois,TDAH,https://vm.tiktok.com/ZMS2Mgofm/,,423.000,EXPERIÊNCIA PESSOAL 
3,Samuel vem aqui isso é porque ele não tem conta para pagar o bichinho a mente dele ó como é que a mente dele olha abre a geladeira aí olha só ai que lindo vamos lá praia cura terá uma hoje Cadê a praia pessoal estamos aqui com Samuel depois desse jogo somos a vez disponível aguardar 78 minutos e defendendo e tentando atacar por que que eu tô falando espanhol Caraca Que loucura eu achei que eu tava falando português,TDAH,https://vm.tiktok.com/ZMS2MboxK/,,2.800.000,EXPERIÊNCIA PESSOAL 
4,eu não sinto saudades Oi meu nome é Clara Alice eu tenho uma mente TDH sou terapeuta também tô aqui para desmistificar muita coisa sobre o TDAH que é simplesmente uma forma diferente de funcionar se você ficar dois meses comigo eu vou sentir muito amor por você vou ficar muito próximo de você eu sou muito carinhosa mas se você se afastar de mim por dois meses eu simplesmente não vou lembrar de você e também não vou sentir sua falta algumas pessoas interpretam isso como falta de sensibilidade vamos fazer questão online faz questão de mim só que não é isso que acontece com a mente TDH a gente ama muito a gente é muito empata às vezes também sente uma saudade no sentido de lembrar da pessoa e chamar mas não é algo comum e frequente como a maioria das pessoas isso faz a gente perder muitas pessoas muitas amizades inclusive pessoas importantes para nós porque as pessoas acham que a gente não faz questão delas só que na realidade a gente falava muita questão não quero que acontece é que a nossa mente ela vive muito no presente e muitas vezes o que para uma pessoa que passou dois meses na minha cabeça é como se fosse dois dias realmente não vejo que você passou todo esse tempo e aí quando eu vou perceber todo esse tempo já foi passado e eu praticamente nem lembrarei de você mas não é por mal eu continuo te amo muito tanto que se você precisar de mim para qualquer momento eu vou correndo te ajudar minha alma com você só que eu não lembro de ficar te chamando porque para você é muito tempo para mim não é muito tempo que tá aqui agora tá aqui agora então eu tô interessada no meu trabalho e eu fiquei totalmente focado naquilo no tempo passado,TDAH,https://vm.tiktok.com/ZMS2MpwSF/,,164.000,EXPERIÊNCIA PESSOAL 
5,diz que são TDH mas eu não sabia e eu só descobri depois do meu diagnóstico 1 não senti falta das pessoas e não lembrar delas a menos que eu esteja vendo elas mas tipo passou o tipo de pessoa que eu não ligo para parente 2 não consegui fisicamente focar em coisas que eu não tenho interesse em coisas que eu não gosto não é tipo ah e ninguém gosta de fazer coisas que não gosta não é isso é tipo fisicamente impossível tipo o meu cérebro não foca eu viajo eu me esforço durante 5 minutos eu consigo me concentrar e daí depois a minha mente vaga para o além gente sem medicação não tem como então foi o que mais dificultam o diagnóstico porque eu falava para minha psicóloga tipo como que eu vou ter TDAH se eu consigo ler livros três eu não consegui lidar com frustração e sentir muita raiva e ter tipo crises de raiva Nossa gente eu tinha muita ataque de raiva muita crise de raiva por conta de frustrações quando eu era adolescente não consegui entender conceitos básicos que tipo meus colegas e amigos entendiam com facilidade naquela época eu me sentia a pior pessoa do mundo a pessoa mais burra do mundo um dos principais sintomas que eu tenho hoje em dia minha falta de memória diz associar demais não tipo aquela coisa de ai às vezes eu dou essas associada não tipo vivendo o modo piloto sabe viver desassociado se eu não entendia ou se eu não conseguia e bem nenhuma matéria ou entendeu um conteúdo estudar mais não ia mudar isso sabe tipo eu fiz um ano inteiro de reforço eu fiz mais de um ano de reforço em matemática e física e as falsas não melhoraram porque não importa o quanto eu estudo estudava aquilo não melhorava eu não sei se é porque eu anotava medicada e nem diagnosticada na época né meio diagnóstico foi só com 20 anos e eu tomei minha primeira medicamento só com 20 anos então talvez se eu tivesse medicada na época estudar teria ajudado se uma pessoa extremamente bagunceira e desorganizada Eu já fui para aula de papo eu já fui para aula sem levar meus cadernos eu Nossa sério eu lembro de uma coisa no dia seguinte pá amanhã eu tenho que levar tal trabalho e aí no amanhã eu esqueço porque se eu não lembrar na hora que eu tenho que fazer eu não me lembro mas enfim,TDAH,https://vm.tiktok.com/ZMS2M4bDU/,,24.000,EXPERIÊNCIA PESSOAL 
6,teste para saber se você tem TDAH preste bem atenção aqui preste bem atenção atenção nas cores qual a próxima teste é você olhar para a cor que eu falo e não aqui eu mostro azul amarelo roxo dar uma olhadinha nas suas pálpebras olha aqui pra luz olha aqui para a luz não para os meus dedos olha aqui para a luz para luz aqui no fundo dá uma olhadinha na sua vibração muito bem Olha bem crespo Foca no Spinner foca em mim coloca no Spinner foca em mim só que em mim aqui só que minha aqui parece que tá tudo sobre controle se escreve aqui no canal e clique duas vezes na tela Muito Obrigada você beijo no próximo vídeo ele pode ficar tranquilo,TDAH,https://vm.tiktok.com/ZMS2MwbrA/,,123.000,ENGANOSO 
7,o homem mais bonito do bonjuá da minha o quê mulher não mulher da sua prima desgraça você tá procurando o quê Gleidson o quê você não sabe onde é que tá seu óculos fui lá pegar um bolo falei caralho o que que é um bolo sem café aí tá o café né só que um minuto atrás eu tive na cozinha e tinha esquecido o bolo porque porque eu tinha pego café eu sou o pai do menino acho que tem uma criança de bicicleta e voltou sem bicicleta meu Deus eu nunca tinha visto um homem de ferro,TDAH,https://vm.tiktok.com/ZMS2M4bDU/,,154.000,OUTRO 
8,calçados Isabela a Isabela aqui filha Gente alguém poderia me ajudar que a senha de casa aqui cara é 123456 rapaz é muito fácil de alguém entrar aqui em casa como é que troca a senha desse negócio aqui cara acabei de falar assim de casa agora cadê meu celular eu acho que ele tem um leve porque até agora ou eu acho que você esqueceu o molho,TDAH,https://vm.tiktok.com/ZMS2rYFVK/,,303.000,NÃO INCLUÍDO
13,anarquia arquelina Arlequina porra pode abrir Mateus Aí o senhor vai dizer assim para ele aí eu sou o bisavô da Criança e eu acho que é uma menina eu sou o bisavô da menina eu acho que é uma criança meu Deus eu nunca tinha visto um homem de ferro jogando bola o homem mais bonito do mundo lá da minha o quê minha mulher ela é sua prima desgraça,TDAH,https://vm.tiktok.com/ZMS2r7Q61/,,257.000,EXPERIÊNCIA PESSOAL 
14,cinco brinquedos que toda pessoa com ansiedade e TDAH precisa o cubo cósmico 2 a ordem Negra 3 o peão é Infinito 4 você definitivamente precisa de um flip Dourado 5 o meu favorito do rotatório e o infinito,TDAH,https://vm.tiktok.com/ZMS2r4ofk/,,656.000,ENGANOSO 
16,ô Alice dá uma geral nesse quarto né filha Tá bom filha terminou Entendeu agora já vai embora filha terminou tá na hora da gente sair já foi 3 horas 3 horas 3 horas Alice terminou sabia bora bora vocês sabem conversar com ela mas de coração vou descobrir o que você tanto faz,TDAH,https://vm.tiktok.com/ZMS2h62w2/,,249.000,EXPERIÊNCIA PESSOAL 
18,tudo melhorou quando eu descobri que isso tem nome TDAH pessoas com esse transtorno não conseguem administrar o próprio tempo e é um processo doloroso porque a gente cresce ouvindo coisas você é estúpido você é vento Você é preguiçoso às vezes essa repressão vende que a gente mais ama,TDAH,https://vm.tiktok.com/ZMS2hoUes/,,1.200.000,EXPERIÊNCIA PESSOAL 
19,casa do psicólogo comecei meu tratamento de TDH Como é o tratamento de TDAH fui medicado era uma coisa que eu nunca quis medicamento para cabeça porque eu falei eu bebo vai dar merda então eu parei de beber e me senti no momento eu falei mano agora eu consigo entrar com a medicação E aí quando eu entrei com a medicação a minha vida fez assim ó mano de verdade por isso que eu tô falando de vocês cuidarem da Saúde Mental de vocês porque o mítico quando ele começou a cuidar e começou a se medicar não acho que isso é coisa pra maluco mano o cara transformou mano eu fiquei fazendo várias exames médicos psicanálise psiquiatra e vai para a cabeça e tira sei lá o quê para eu ver o TDH mesmo e o meu TDH é foda e aí é que eu tava falando Ah tá E aí eu tomei essa medicação entendi a vida falei nossa minha cabeça ficou em paz porque eu sou acostumado mano eu era tipo vendo tá ligado eu tinha minha cabeça que eu tô falando tô falando que minha cabeça aqui meu irmão isso aqui daqui a pouco é isso daqui a pouco é aquilo isso me atrapalhava muito não podcast porque às vezes eu tava com o Ronaldo aqui pensando caralho mano tô jogando Assassin's Creed lá tá foda aquela armadura que eu peguei aí Ronaldo às vezes então isso me atrapalhava muito no meu trabalho e aí eu comecei com essa medicação Eu lembro que no início pô as vozes da minha cabeça sumiu aí o que existe mundo sem essas vozes na cabeça que isso que maravilha comecei o tratamento comecei a melhorar,TDAH,https://vm.tiktok.com/ZMS2hTPXK/,,150.000,EXPERIÊNCIA PESSOAL 
20,gente eu peguei até a câmera aqui para vocês verem olha aqui vamos entender isso aqui porque eu não estou entendendo Ô Ester chazinho toma Põe aqui põe aqui para mim Ah mentira mentira não é bonito isso nossa eu esqueci de pôr o chá na garrafa foi foi questão de esquecer não,TDAH,https://vm.tiktok.com/ZMS2kxdYU/,,1.100.000,EXPERIÊNCIA PESSOAL 
21,a de Formiga não calma aí não adianta passar por dentro b b de urso isso aqui não tá não tá certo não qual que é o nome do seu marido eu não vou revelar manda um recado para ele então Anderson te amo tá vou colocar o bolo a menina tirou passou o cartão e colocou a maquininha Dentro da sacolinha eu tô usando aqui indo embora não é possível não leva o pirulito cheira essa febre desse sabonete né nunca mais esse sabonete não coloca na tua cabeça nunca vai lamber Rambo pirulito sanita viu sanitários Larissa reformou,TDAH,https://vm.tiktok.com/ZMS2ksYcu/,,387.000,EXPERIÊNCIA PESSOAL 
22,4 hábitos repetitivos de uma pessoa que tem TDH prazer eu sou psicóloga Igor Andrade especialista em transtornos mentais o primeiro seria ouvir música repetidamente vai ser muito comum pessoas com TDH repeti constantemente a mesma música principalmente aquelas que proporcionem estímulo mental e emocional agradável e essa música que ele costuma ouvir pode ajudar a focar a aliviar o tédio regular Suas Emoções trazendo a uma repetição constante segundo a mania assistir o mesmo filme ou séries várias vezes a repetição desses filmes ou séries pode trazer um ambiente familiar e controlado o que pode ser reconfortante ao mundo que parece completamente caótico para quem tem TDH terceiro revisitar as mesmas lojas ou restaurantes a familiaridade a previsibilidade em visitar as mesmas lojas ou restaurantes vai reduzir a ansiedade e a necessidade de tomar novas decisões porque ele já conhece o ambiente Quarto e último repetir padrões de comportamentos ou atividades de lazer em jogos a repetição de estratégias ou ações bem-sucedidas pode ser uma maneira motivante para quem tem TDH a previsibilidade a sensação de domínio sobre Essas atividades pode oferecer uma satisfação imediata,TDAH,https://vm.tiktok.com/ZMS2kXth1/,,234.000,EXPERIÊNCIA PESSOAL 
26,meninas com TDH geralmente não são imperativas e por isso passam anos sem diagnóstico o que acontece é que o TDAH em meninas Costuma se apresentar de forma mais interna do tipo desatento e ela apresenta distração ansiedade baixa autoestima esquecimento constante Enquanto isso o menino que não para quieto chama mais atenção e aquela menina que é esta que parece no Mundo da Lua passa batido ela pode até tirar notas boas mas vive cansada desorganizada esquecendo das coisas procrastinando e se cobrando demais e aí vem aquele famoso rótulo desatenta lenta avoada quando na verdade o cérebro dela só funciona de um jeito muito diferente o TDAH não tem cara única quanto mais cedo identificarmos mais leve essa jornada e sim diagnóstico também pode acontecer na infância mesmo quando não há hiperatividade se você percebe esses sinais na sua filha uma avaliação pode esclarecer muita coisa a clínica Doutor ser e eu estamos aqui para lhe ajudar,TDAH,https://vm.tiktok.com/ZMS2kxFbG/,,179.000,ÚTIL 
27,o dia que meu irmão que tem TDAH jogou a chave do meu carro dentro do lado gente olha aqui o tanto de peixe que tem aqui e Tartaruga também joga pãozinho filha joga vai carai Google eu não acredito eu não acredito Jesus conhece,TDAH,https://vm.tiktok.com/ZMS2kQfJE/,,534.000,OUTRO 
28,abaixa um dedo versão TDH abaixo dele se frequentemente você entra em algum cômodo ou em algum lugar com a intenção de fazer alguma coisa só que quando você entra você esquece o que você ia fazer abaixa um dedo se você já teve alguma briga com alguém na sua vida porque a pessoa tava falando com você e você não tava prestando atenção abaixa um dedo se você tem uma facilidade muito grande de aprender rápido uma coisa mas você se cansa dela muito fácil basta um dedo se você tem alguma Mania pode ser morder a unha pode ser mexer no cabelo pode se rasgar papel qualquer Mania baixa um dedo se você teve problemas na escola e você sempre se sentia por fora ou idiota mesmo você sabendo que você não é idiota abaixo um dedo se você perde coisas com muita facilidade e parece que ela some tipo a coisa tá na sua mão você pisca ela sumiu abaixo um deles se você é uma pessoa preguiçosa só que ao mesmo tempo muito imperativa então você pode estar cansada da vida mas você vai sair correndo se precisar,TDAH,https://vm.tiktok.com/ZMS2kV28r/,,476.000,EXPERIÊNCIA PESSOAL 
30,sabia que TDH não sente saudade das pessoas nem das coisas nem de nada eu Pela Minha experiência pelas pessoas que também são TDH que convivem comigo que nem o meu marido a gente não tem saudade de nada e sabia também que o TDAH ele não sofre nos relacionamentos supondo toda vez que eu terminei um relacionamento eu exclui a pessoa da face da terra para mim ela nunca existiu tudo que a gente passou é a mesma coisa que nada eu acho isso maravilhoso Não sei o porquê não sei explicação científica por trás disso daí mas eu sempre achei isso incrível falam para mim né nossa você não sofre quando você termina um relacionamento não é igual amizade Idêntica amizade se a pessoa briga comigo eu simplesmente Finjo que ela não existe e eu convivo muito bem com isso Eu sempre falei para as pessoas não briga comigo você vai precisar muito mais de mim do que eu de você e isso é uma característica do TDH tá me fala aqui nos comentários se você entender a h e também sente a mesma coisa,TDAH,https://vm.tiktok.com/ZMS2kn4x1/,,217.000,ENGANOSO 
36,acabei esqueci de acabar de falar Esqueci o homem mais bonito do bonjuá o que mulher mulher da sua prima desgraça agora vire e pega na barriga não na barriga dela viu cinco cinco vai pai para de gritar primeiro viu ah ah de Formiga adianta de urso isso aqui não tá não tá certo não oi,TDAH,https://vm.tiktok.com/ZMS2B2pHB/,,310.000,EXPERIÊNCIA PESSOAL 
37,Você pode ter um marido TDH mas igual o meu eu acho pouco difícil ontem à noite a gente acendeu essa vela ontem à noite aqui no quarto Gabriela por favor sim vem aqui anda vai lá na cozinha meu Deus do céu que horas você acendeu Esse Gabriel ontem meia-noite Olha o louquinho Meu Deus tô vivo graças a Deus caraca mano,TDAH,https://vm.tiktok.com/ZMS2BFBYL/,,291.000,EXPERIÊNCIA PESSOAL 
38,Então galera para completar o look eu coloquei esse boné e vou usar esse esmalte oh não não é o esmalte que combina com minha roupa vou procurar o outro cavalo isso é coisa de cinema Ah não estava gravando ainda esse tempo todo essa é minha cabeça gente é que eu tenho TDH,TDAH,https://vm.tiktok.com/ZMS2Brmpe/,,226.000,EXPERIÊNCIA PESSOAL 
40,tenho internet querendo assim tem no telhado tio Lucas significa que passa no telefone para Leandro sou quanto tempo mas tu está namorando tem interesse sim primeiro lançamento,TDAH,https://vm.tiktok.com/ZMS2BbPvc/,,776.000,video em espanhol
41,tu não tem nesse TVA porque teve esse nome normal você tem uma mais quenga ser tratada em mascarar esse sentimento torce para encarrar todas as próximas sentir até à medida que antes e mascaramos os sintomas para Bernardes normalis porque eu realmente todo mundo acertou para relaxar seu concentrar-se então não sei se eles contam Redenção por mais que acordou populações teve benefício pois ser um problema foi aprovado comunicação quantia um tratamento efetivo poder provocar Burnout em cima e esta completamente Ilhas que nós usamos o que perguntou sobre Mas quem terminamos com quatro jogadores americanos como eles que necessitamos definitivamente na nossa sociedade sobre isso e criar espaços inclusivas e seguros para todos,TDAH,https://vm.tiktok.com/ZMS2BVb4X/,,150.000,video em espanhol 
42,são quatro né,TDAH,https://vm.tiktok.com/ZMS2Bfu2G/,,227.000,EXPERIÊNCIA PESSOAL 
43,Tá rindo de quê eu não tenho namorada tem internet assim,TDAH,https://vm.tiktok.com/ZMS2Bb7o4/,tiktok,471.000,NÃO INCLUÍDO 
45,Oi gente eu perguntei para minha mãe onde é que tava caminhonete porque a garagem está vazia aí agora a gente vai descobrir onde é que tá a caminhonete é Uai não acredito que eu fui lá na galeria lá no MercadoLivre,TDAH,https://vm.tiktok.com/ZMS2BDKcQ/,tiktok,255.000,NÃO INCLUÍDO
46,eu sou mãe de dois adolescentes autistas mais um autista tem TDH e o outro não tem TDH e agora você vai entender como TDAH faz uma diferença absurda no comportamento das crianças que são autistas a naara é a minha filha autista de 12 anos que não tem TDH Ela sempre fica muito preocupada em resolver todas as atividades da escola tem muita preocupação com o prazo e ela consegue deixar tudo certo muito antes do prazo Nara consegue determinar uma linha e ela consegue executar as atividades automaticamente em uma ordem fazendo uma por vez autista é claro que ela tem hiper Focus em jogos ela é hiper focada em papelarias e ela não pode ver uma garrafa de monster que ela quer trazer para cá tudo para ela tem que estar muito organizado e ela precisa de muita previsibilidade em tudo que ela vai fazer já o Alexandre que é o meu filho autista que tenta IDH não consegue fazer uma coisa de cada vez ele sempre tem que fazer duas três coisas ao mesmo tempo a pessoa aprendendo porque eu também sou autista com TDAH então automaticamente eu entendo meu filho eu sempre tô fazendo mais de uma coisa ao mesmo tempo Alexandre quando ele vai fazer atividade ele tá com um tablet jogando ele precisa colocar um desenho do Hiper foco dele e aí sim ele consegue fazer as atividades da escola mas ao contrário da área ele nunca faz acontecer ele acaba deixando para fazer sempre em cima da hora por incrível que pareça ele funciona muito bem sobre pressão e Corrigindo o fato de deixar para a última hora a gente precisa lembrar que pessoas que têm TDH elas estão tentando sempre executar as atividades Não é questão procrastinando é que acontece coisas que atrapalha a execução do trabalho diretamente,TDAH,https://vm.tiktok.com/ZMS2B9nMt/,tiktok,635.000,NÃO INCLUÍDO 
47,Oi Doutor Boa tarde boa Tudo bom já já estão aqui comigo pode sentar aí Ai obrigada aqui ó finalmente vou poder confirmar que eu tenho TDAH espera mas aqui tá falando que eu não tenho TDH é porque você não tem mas Doutora eu tenho muita dificuldade com aprendizado é fazer o quê E eu tenho dificuldade com horário também eu tô sempre me atrasando Isso se chama irresponsabilidade mas Doutora é só me interessa por coisas que eu gosto sim meu amor todo mundo é assim e todos os meus amigos falam que aqui eu sou toda esquecidinha sabe minha filha Será que você pode parar de procurar um diagnóstico e aceitar o fato de que você é simplesmente burra mas agora eu não sou bosta nenhuma filha você é burra burra Você é burra jumenta cavalo e responsável sedentária vai beber uma água depois que inventaram o th ninguém imagina se eu vou,TDAH,https://vm.tiktok.com/ZMS2Bf8Cq/,tiktok,1.300.000,NÃO INCLUÍDO
48,agora vou passar meu meu meu hidratante,TDAH,https://vm.tiktok.com/ZMS2BBRXY/,tiktok,943.000,NÃO INCLUÍDO
49,ô Guilherme vem aqui me ajudar Olha eu vou estendendo e você vai pregando Ok Oi taca funk taca taca taca taca taca taca taca taca taca taca the power demente the best friend Google,TDAH,https://vm.tiktok.com/ZMS2SesGM/,tiktok,182.000,NÃO INCLUÍDO 
52,oi oi você tá aonde Uai vim aqui no mercado eu tava indo contigo para o mercado eu lembro mesmo que tava vindo comigo cadê eu tava contigo dentro do carro O carro deu prego eu desci para empurrar o carro pegou você foi embora e esqueceu de mim meu Deus menina Caraca meu Deus eu esqueci completamente por favor eu tô indo tô indo tô indo só só não vai me esquecer de novo,TDAH,https://vm.tiktok.com/ZMS2BpA8d/,tiktok,645.000,NÃO INCLUÍDO 
54,que que eu faço eu gosto de colocar também aqui só um pouquinho ó isso aqui que é mais ou menos tem um dedo e aí já está já também no pescoço entendeu Já botei desse lado mas vou passar também porque aproveitar né enfim vou lá pegar o outro produtinho para vocês verem eu não tinha já volto amigo ó esqueci que tava filmando nossa,TDAH,https://vm.tiktok.com/ZMS2S1F5V/,tiktok,976.000,NÃO INCLUÍDO 
56,você tem a mania de ficar com a sua perna balançando molhado isso pode ser um sintoma do TDH será que você tem se liga muitos pensam que a mente do TDH ela é mais lenta mas a verdade é que ela é uma mente mais acelerada o que dificulta sustentar a atenção em uma atividade por exemplo Provavelmente você é Desastrado derruba as coisas comete erros de fala e essas são características tipicamente encontradas em pessoas com TDAH Você tem alguma dessas características comenta aqui embaixo,TDAH,https://vm.tiktok.com/ZMS2BpXVn/,tiktok,1.300.000,NÃO INCLUÍDO 
57,eu sou o Cordeirinho Jesus é meu pastor se eu sou senhor bendito no Cristo me salvou é mentira da barata ela tem uma perna só tá tá tá tá tá,TDAH,https://vm.tiktok.com/ZMS2BcrMY/,tiktok,411.000,NÃO INCLUÍDO 
59,mulher você limpou a casa inteira sem eu também plantei um jardim vertical e organizei meu banheiro meu Deus por que e para que eu tenho um trabalho para entregar à meia-noite só que eu não fiz né Pera aí então você não tá procrastinando 100% essa coisa que você deveria fazer você não teria feito nada disso o dia todo Exatamente é que basicamente a minha motivação externa vende culpa e pressão é isso não parece muito saudável não é muito saudável mas é o jeito que você sabe que funciona,TDAH,https://vm.tiktok.com/ZMS2SUtTX/,tiktok,135.000,NÃO INCLUÍDO 
61,menino de 10 anos chega da escola não tentei IDH alto não tem TDH o que tem TDH ele falou assim eu já almocei 14 horas que eu vou começar né então vou jogar videogame aqui uma horinha tá de boa de 13 às 14 e vou ficar jogando o outro também o vizinho dele ponto da 14 o cara tá na fase mais difícil assim Caraca não vou ficar mais 10 minutos ele fica até 14:10 depois ele mesmo paga vou ter que fazer minha tarefa daqui a pouco minha mãe vai brigar ele consegue perceber Qual que é a sua prioridade e fazer essa transição entre uma tarefa desinteressante para uma interessante a pessoa que tem TDH ela tem um pouco de dificuldade em perceber e executar essa transição isso também é um sintoma do TDAH se você tiver num computador aí com Windows você aperta a tecla Alt Tab significa que você troca uma janela para outra você tá no Chrome você abre o Word aí você abre outra coisa né você tem várias janelas alterna entre as janelas essa alternância exaltado na cabeça de quem tem TDH ele praticamente ele funcionar então é uma criança que ela vai enrolar até às 6 horas da tarde se não tiver ninguém ele falou ah menino para com isso aí vai estudar ele vai realmente vai postergar aquilo ali e perde muito uma noção do tempo,TDAH,https://vm.tiktok.com/ZMS2S5S5Q/,tiktok,1.100.000,NÃO INCLUÍDO 
62,eu sou a Vitória e nesse filme né que chama Ana e Vitória eu sou a Vitória que sou eu mesma e aí o meu personagem sou eu primeiro eu que sou né E aí depois eu que fiz porque fui eu que fiz eu e é isso que não vai fazer muito sentido mas faz porque sou eu e você vai ver o filme então é isso eu não vou falar do filme porque só pedir para falar de mim mas em algum momento vai sair um vídeo falando do filme como esse filme e o que eu vou estar fazendo esse filme Ou você já sabe porque você já viu o trailer tchau,TDAH,https://vm.tiktok.com/ZMS2SP6KD/,tiktok,770.000,NÃO INCLUÍDO 
66,teste de TDH responda 9 perguntas se responder sim para cinco perguntas ou mais Provavelmente você tem primeiro não presta muita atenção e erra por falta de atenção 2 dificuldade em se concentrar e conseguir ler livros três muitas vezes não ouve quando alguém conversa com você tem falta de atenção e distração 4 dificuldade em seguir instruções não por não conseguir entendê-las mas sim preferindo sempre fazer no seu tempo e do seu jeito e muitas vezes deixando suas coisas e atividades pela metade 5 muita dificuldade em organizar e conseguir planejar seu tempo com antecedência 6 dificuldade em conseguir fazer tarefas que exijam esforço mental e constante por muito tempo 7 perde vários objetos esquece nomes e compromissos 8 se distrai com muita facilidade com coisas a sua volta e com seus próprios pensamentos muitas vezes parece que você sonha acordado 9 esquenta o constante nas suas tarefas diárias e ficar com a cabeça muito barulhenta por ter muitos pensamentos,TDAH,https://vm.tiktok.com/ZMS2SfXtM/,tiktok,134.000,NÃO INCLUÍDO 
67,problema dele na interpretação ele problema dele interpretação,TDAH,https://vm.tiktok.com/ZMS2Spvme/,tiktok,267.000,NÃO INCLUÍDO 
68,gente tava cheia essa garrafa eu nem Nossa não parece que cabe tudo isso né aqui dentro assada vá sabão eu vou abrir um bolo de chocolate Dani hoje ontem de madrugada eu comi um ovinho da Wish não resisti e agora eu vou comer,TDAH,https://vm.tiktok.com/ZMS2SoKtM/,tiktok,268.000,NÃO INCLUÍDO 
70,tem condição não meu amigo 10 de hoje que eu tô aqui embaixo e fomos pensando que eu tô aí em cima Trancado no Quarto olha mesmo ela nem me viu ainda sei não visse Ei flocos tava me vendo não era eixos ali outra vez,TDAH,https://vm.tiktok.com/ZMS2Scjq7/,tiktok,676.000,NÃO INCLUÍDO 
71,quatro direitos que todo TDH tem garantidos por leis que você não conhece prazer eu sou psicólogo Igor Andrade especialista em transtornos mentais o primeiro seria direito à educação inclusiva crianças e adultos com TDH tem direito a uma educação adequada em escolas regulares que deve oferecer apoio Educacional e a adaptação adequada conforme estabelecido pela lei 14254 de 2021 segundo todo o th tem direito a medicamentos gratuitos Conforme a lei 2.630 de 2021 E para isso é fundamental que um profissional de saúde prescreve o medicamento que uma documentação adequada seja apresentada não passa esse vídeo saiba do último benefício Esse é o principal terceiro seria tempo adicionar nas avaliações escolares você sabia que ela nos considere H tem direito a tempo adicional para realizar provas e avaliações mas isso conforme as necessidades específicas de cada caso e essa adaptação é importante para garantir igualdade nas oportunidades educacionais agora vem o último este vídeo benefícios previdenciários você sabia que se o transtorno afetar sua capacidade de trabalho você pode ter direito a benefícios previdenciários Isso inclui a aposentadoria por invalidez ou benefícios assistenciais,TDAH,https://vm.tiktok.com/ZMS2SE373/,tiktok,45.000,NÃO INCLUÍDO 
73,Esse vídeo é muito legal mostra a mesma pessoa com TDH em dois momentos diferentes assistindo aulas de matemática e assistindo Star Wars eu gosto dele porque muita gente tem um preconceito sobre transtornos déficit de atenção e hiperatividade achando que quem tem TDH tá sempre desatento sempre hiperativo e não essas pessoas conseguem desenvolver um hiperfoco incrível naquilo que é Sem interesse,TDAH,https://vm.tiktok.com/ZMS2SVyTw/,tiktok,505.000,NÃO INCLUÍDO 
74,primeira vez que eu tomei ritalina eu chorei assim que o medicamento fez efeito chorei percebeu quantos TDAH não tratado me atrapalhou É verdade é como se fosse assim caraca é assim que o mundo é é assim que o mundo se concentra é assim que o mundo faz as coisas acontecer Caraca entendeu Sinistro né galera,TDAH,https://vm.tiktok.com/ZMS2StTQK/,tiktok,150.000,NÃO INCLUÍDO 
75,Esses são os três tipos de TDH primeiro tipo imperativo imperativo é aquela criança que não consegue parar quieta em pensamento acelerado fala o tempo todo o próximo tipo é o desatento esse subtipo a criança às vezes parece que não escuta quando é chamado é constantemente desatenta voando no mundo da lua e perde muito as coisas o terceiro tipo é o combinado em que apresenta sinais e sintomas de desatenção e hiperatividade e impulsividade e você conhece alguma criança assim Qual a predominância dela desatenta imperativa ou combinada Esses são os três tipos de TDH primeiro tipo,TDAH,https://vm.tiktok.com/ZMS2S4gPM/,tiktok,21.000,NÃO INCLUÍDO 
76,eu vivo em um ambiente caótico meu nome é Melo e eu tenho dois irmãos porém nós três temos TDH no caso só eu e a Cris fomos diagnosticados com TDAH só que meu irmão tem todos os traços e provavelmente é também só não tem o diagnóstico ainda então Pense em um ambiente caótico porque ninguém consegue paraquedas e o TDAH da minha irmã é um pouquinho mais forte digamos assim Nenhum de nós três para quieto mas minha irmã em específico realmente Não para quieta e quando ela começa a falar ela começa a falar muito já eu sou até que mais quieto mas é porque eu também estou sempre no mundo da lua né E nós três temos interesses muito restritos a Cristiele por exemplo só fala de Hello Kitty o Guilherme só fala de futebol e sabe tudo sobre futebol e eu sou completamente obcecado por um fantoche Amarelo Enfim tudo aqui em casa é um caos mas é um caos divertido até só Coitada da minha mãe,TDAH,https://vm.tiktok.com/ZMS2SEKap/,tiktok,26.000,NÃO INCLUÍDO 
